ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006275	regulation of DNA replication	32/3787	110/23328	0.000502134005345817	0.00479739448625919	0.00334756003563878	Gli1/Trp53/Jun/Bcar3/Zbtb38/Mapk8/Cdk1/Pds5a/Esco2/Map2k4/Tipin/Smarcal1/Npm2/Kat7/Nucks1/Wapl/Zranb3/Rfc2/Gtpbp4/Chek2/Dhx9/Blm/Ankrd17/Stoml2/Zfp365/Senp2/Chtf18/Ciz1/Pcna/Cst3/Terf1/Egf	32
GO:0051452	intracellular pH reduction	15/3787	38/23328	0.000509910896923687	0.00485670517362238	0.00338894626878512	Car2/Ppt1/Atp6v0a1/Clic4/Cln5/Ube3a/Rab7/Tcirg1/Gpr89/Slc12a5/Car7/Dmxl2/Atp6v0c/Rogdi/Ccdc115	15
GO:0051495	positive regulation of cytoskeleton organization	56/3787	225/23328	0.000536030509748903	0.00503250623962535	0.00351161798662276	Map3k1/Grb2/Mapre1/Arfip1/Mtss1/Rock2/Mapk8/Cfl2/Gda/Azin1/Fmn1/Bcas3/Cdkn1b/Nin/F2rl1/Nup62/Hax1/Bin1/Cfl1/Evl/Slain2/Sorbs3/Rictor/Fchsd1/Dync1h1/Tgfb3/Mapt/Cdc42ep2/Katnb1/Ppm1e/Arhgef10l/Nckap1/Abl1/Braf/Trim27/Kiss1r/Mtor/Rhoa/Poc1a/Edn1/Dlg1/Fchsd2/Wasf2/Fer/Dctn1/Map1b/Nf2/Actr3b/Wasf3/Epha1/Cdc42ep3/Lmod1/Pxn/Spire2/Cep120/Carmil1	56
GO:0051895	negative regulation of focal adhesion assembly	9/3787	17/23328	0.000539748690536462	0.00503250623962535	0.00351161798662276	Clasp2/Bcas3/Rcc2/Coro1c/Apod/Pten/Dusp22/Dlc1/Acvrl1	9
GO:0150118	negative regulation of cell-substrate junction organization	9/3787	17/23328	0.000539748690536462	0.00503250623962535	0.00351161798662276	Clasp2/Bcas3/Rcc2/Coro1c/Apod/Pten/Dusp22/Dlc1/Acvrl1	9
GO:0051271	negative regulation of cellular component movement	76/3787	326/23328	0.000542119576144159	0.00504701097129096	0.00352173920141769	Nr2f2/Cd63/Olfm1/Nbl1/Spint2/Magi2/Trib1/Vash1/Ctnna1/Sema3f/Clic4/Calr/Clasp2/Mmrn2/Podn/Sema3g/Srgap3/Ptprm/Actn4/Srf/Actn1/Wnt3/Ccl25/Cdkn1b/Stat3/Sema6a/Bin1/Cfl1/Arid2/Sema7a/Ccl28/Abr/Evl/Rnf41/Coro1c/Gpr18/Pdcd10/Strap/Angpt2/Abhd2/Cited2/Dab2ip/Ppargc1a/Apod/Ccr5/Gsk3b/Foxo3/Pin1/Gtpbp4/Braf/Adora1/Pten/Kiss1r/Ptpn23/Nf1/Dusp22/Ryk/Rhoa/Jup/Dlc1/Dnaja4/Kank1/Clasp1/Adarb1/Csnk2b/Slit1/Epha1/Atp2b4/Miip/Flcn/Jag1/Dpysl3/Osbpl8/Bmpr1a/Arhgap4/Acvrl1	76
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	29/3787	97/23328	0.000551707867790713	0.00510556563451764	0.00356259789066649	Eps8/Magi2/Shisa6/Numb/Gpc6/Gsg1l/Prkci/Lgi1/Usp46/Rab11a/Nedd4/Ywhae/Snap25/Rab8a/Gsk3b/Gripap1/Synj1/Pacsin1/Clstn1/Sirt2/Dlg1/Ap2m1/Dnm2/Dnm3/Ppp3r1/Prkcz/Caly/Dlg4/Stx3	29
GO:0007097	nuclear migration	13/3787	31/23328	0.000603251308681122	0.00552456593476968	0.00385497089940317	Tacc2/Pafah1b1/Clmn/Pcm1/Myh10/Sun1/Dync1h1/Nudc/Dctn1/Hook3/Slit1/Tmem201/Cep120	13
GO:0007568	aging	61/3787	251/23328	0.000606015439706891	0.00553368965667458	0.00386133731494656	Rnf165/App/Trp53/Vash1/Grb2/Gsk3a/Pdcd4/Calr/C1qa/Cdk1/Srf/Gnao1/Eif2s1/Hdac9/Ncam1/Cyp27b1/Ercc2/Nup62/Coq7/Msra/Jmjd1c/Pnpt1/Slc1a2/Msh6/Ercc1/Cln8/Cdkn1a/Plk2/Ogg1/Zmiz1/Cnr1/Sod1/Morc3/Arntl/Akt3/Apod/Rsl1d1/Foxo3/Abl1/Nsmce2/Chek2/Pten/Sec63/Rad54l/Htt/Zfp354a/Zkscan3/Kl/Mnt/Mmp2/Kras/Map3k3/Abat/Top2b/Sin3a/Sirt1/Tmem135/Atp8a2/Ybx1/Pawr/Bmpr1a	61
GO:0016051	carbohydrate biosynthetic process	50/3787	197/23328	0.00064456786808012	0.00582557616245842	0.0040650119563593	Snca/Nln/Gyg/Kat2b/Dgkq/Ppp1cb/Plcd1/Pth1r/Smpd3/Ap2a1/Gpt2/Epm2a/Fam3a/Phkg2/Arpp19/Akt2/St3gal2/C1qtnf12/Ext2/Ntsr1/Gbe1/Dyrk2/Pgd/Pcx/Mpdu1/Ndst1/Acadm/Ppp4r3b/Wdr5/Chst12/Ppp1r3g/Mtor/Ppp1r3c/Inpp5k/Pgk1/Sik1/Grb10/Got1/Ranbp2/Ext1/Ddb1/Gfpt1/St3gal4/Hif1a/Sirt1/G6pdx/Gapdh/Egf/Pask/Gys1	50
GO:0009266	response to temperature stimulus	42/3787	159/23328	0.000712228555939264	0.00635361237726223	0.00443346882083231	Opn4/Cd34/Lxn/Ier5/Irak1/Dnajc3/Eif2ak3/Hikeshi/Mapk8/Tpr/Eif2s1/Slc25a27/Gclc/Hspa4/Acot11/Ntsr1/Tac4/Casq1/Ywhae/Hsbp1/Vcp/Sod1/Acadm/Xylt1/Eif2b3/Mapt/Slc27a1/Slc12a5/Hsbp1l1/Adora1/Dhx9/Nf1/Adrb1/Hsp90aa1/Trpm2/Dnaja4/Cirbp/Clpb/Tmem135/Zfp516/Acadvl/Pawr	42
GO:0050905	neuromuscular process	38/3787	140/23328	0.000714746990746109	0.00636690448879016	0.00444274388492546	App/Kcnh1/Agtpbp1/Fxn/Hexb/Cdh23/Ankfn1/Pafah1b1/Psap/Spg20/Abr/Opa3/Pex5/Sox2/Cln8/Atxn2/Stra6/Myh10/Camta1/Rbfox2/Tpp1/Rest/Chrna1/Pou4f2/Abl1/Gch1/Pten/Bace1/Pde8b/Dctn1/Aplp2/Adarb1/Pcdh15/Pou4f3/Dlg4/Atp8a2/Kcnab2/Tmem150c	38
GO:0010876	lipid localization	92/3787	413/23328	0.000763284909928024	0.00669333835320736	0.00467052522788819	Nfkbia/Abcd2/Anxa2/Irak1/Hexb/Ttc39d/Pitpnm2/Xkr8/Atp11a/Atp10b/Zfyve1/Crp/Slc10a5/Crot/Pomc/Sigmar1/Nrip1/Anxa1/Osbpl2/Osbpl6/Ptch1/Psap/Apobr/Ttc39b/Abcc3/Srebf2/Cds2/Abcg1/Akt2/Eepd1/Ntsr1/Hdlbp/Hbp1/Xkr6/Acsl3/Tex2/Lpl/Stra6/P2rx7/Commd1/Esyt1/Sgpp1/Asxl1/Angptl3/Syt7/Alkbh7/Apod/Gps2/Slc2a1/Slc27a1/Pltp/Npc2/Osbpl11/Cyp4f18/Pitpna/Pla2g2d/Kiss1r/Pitpnc1/Lrp6/Stoml2/Asxl2/Acsl1/Nucb2/Gramd1b/Edn1/Xkr7/Serac1/Fto/Osbpl10/Got2/Stat5b/Kdm5b/Fzd4/Atp11b/Mest/Cert1/Prelid1/Acsl6/Rps6kb1/Sirt1/Tmem135/Npc1/Lamtor1/Atp8a2/Scarb1/Egf/Vldlr/Cds1/Osbpl8/Fabp4/Pitpnm1/Map2k6	92
GO:0030534	adult behavior	47/3787	184/23328	0.000793083132658748	0.00687671943177915	0.00479848618079243	Zfhx2/Snca/App/Ppt1/Eps8/Agtpbp1/Fxn/Cdh23/Pbx3/Parp1/Clcn3/Rnf180/Chrna5/Abhd12/Pcdh17/Grm7/Pafah1b1/Cdk5/Ntsr1/Chd7/Cend1/Usp46/Shank2/Dab1/Slc1a2/Cln8/Cacnb4/Efnb3/Agrp/Sez6l2/Axin1/Ulk4/Mapt/Atp1a3/Tpgs1/Grik1/Pten/Cntn2/Atxn1/Bbs4/Ntan1/Cartpt/Pcdh15/Abat/Npc1/Tsx/Bbs2	47
GO:0071277	cellular response to calcium ion	24/3787	77/23328	0.000835018935076396	0.00722011484225973	0.00503810307196931	Cpne2/Syt15/Jun/Kcnh1/Itpkb/Syt9/Clic4/Crp/Neurod2/Lgmn/Iqgap1/Mef2a/Cpne9/Krt10/Slc25a23/Syt7/Braf/Ect2/Syt1/Add1/Trpm2/Adcy8/Syt2/Alox5ap	24
GO:0050953	sensory perception of light stimulus	43/3787	165/23328	0.000836861389195229	0.00722595378034541	0.00504217740770347	Mfrp/Opn4/Cplx3/Ppt1/Nr2e1/Gpr179/Cdh23/Rorb/Rlbp1/Rdh10/Grm6/Olfm2/Cln5/Cnnm4/Wfs1/Aipl1/Cacna2d4/Opa3/Th/Bfsp2/Cln8/Cacnb4/Rbp3/Atf6/Pde6d/Rd3/Crx/Cabp1/Impg2/Pcdh15/Ush2a/Whrn/Vax2/Slc4a7/Tulp1/Gabrr2/Rgs9/Atp8a2/Unc119/Bbs2/Rdh11/Pdc/Cabp2	43
GO:0006260	DNA replication	59/3787	244/23328	0.000841128725110458	0.00724259796545041	0.00505379150553154	Gli1/Trp53/Jun/Bcar3/Nfib/Mms22l/Etaa1/Nfic/Rpa1/Zbtb38/Mapk8/Sde2/Cdk1/Pds5a/Esco2/Map2k4/Polb/Tipin/Gins2/Rev3l/Helb/Fhit/Smarcal1/Recql5/Npm2/Top1/Mcm2/Tonsl/Kat7/Nucks1/Ing4/Wapl/Zranb3/Chaf1b/Rfc2/Gtpbp4/Chek2/Dhx9/Blm/Ankrd17/Stoml2/Gins4/Nfia/Rpa2/Orc4/Zfp365/Ddx11/E4f1/Senp2/Chtf18/Sin3a/Ciz1/Pcna/Cst3/Terf1/Egf/Chaf1a/Polk/Adra2a	59
GO:0098727	maintenance of cell number	45/3787	175/23328	0.000871489775039656	0.00743167107062054	0.00518572428122771	Cdh2/Dll1/Fzd7/Nr2e1/Smo/Trim8/Prdm16/Selenon/Mapk8/Mtf2/Med27/Stag2/Stat3/Sav1/Elf5/Arid1a/Zc3h13/Sox9/Pcm1/Jmjd1c/Lrp5/Leo1/Sox2/Bcl9l/Fgfr3/Rest/Foxo3/Braf/Zfp322a/Tpt1/Zfp36l2/Raf1/Med24/Hook3/Cnot3/Kdm3a/Ddx6/Nipbl/Taf6l/Cul4a/Mettl3/Ctr9/Cnot1/Med6/Bmpr1a	45
GO:2000177	regulation of neural precursor cell proliferation	33/3787	118/23328	0.000888291153407938	0.00755413534443482	0.00527117827297018	Gli1/Cdh2/Trp53/Spint2/Fzd3/Ctnna1/Btg2/Nr2e1/Rsu1/Smo/Cdon/Ctsz/Mapk8/Ascl1/Lrp2/Disc1/Six3/Cend1/Gpr37l1/Nap1l1/Prdm4/Sox2/Ccr5/Foxo3/Nf1/Rhoa/Sirt2/Trim71/Nf2/Vegfa/Hif1a/Egf/Lims1	33
GO:0019827	stem cell population maintenance	44/3787	171/23328	0.000973455750161857	0.00812218941947716	0.0056675590845003	Cdh2/Dll1/Fzd7/Nr2e1/Smo/Trim8/Prdm16/Mapk8/Mtf2/Med27/Stag2/Stat3/Sav1/Elf5/Arid1a/Zc3h13/Sox9/Pcm1/Jmjd1c/Lrp5/Leo1/Sox2/Bcl9l/Fgfr3/Rest/Foxo3/Braf/Zfp322a/Tpt1/Zfp36l2/Raf1/Med24/Hook3/Cnot3/Kdm3a/Ddx6/Nipbl/Taf6l/Cul4a/Mettl3/Ctr9/Cnot1/Med6/Bmpr1a	44
GO:0042063	gliogenesis	77/3787	338/23328	0.00101458848685174	0.00840872466144457	0.00586749968299799	Cdh2/Dll1/App/Nab1/Clu/Apcdd1/Nfib/Nr2e1/Hexb/Mycn/Smo/C1qa/Arhgef7/Tenm4/Ascl1/Lrp2/Rheb/Exoc4/Fn1/Pafah1b1/Cdk5/Epm2a/Anxa1/Trem2/Prkci/Disc1/Stat3/Matn2/Kdm4a/Ercc2/Akt2/Hdac2/Bin1/Sox9/Gpr37l1/Creb1/Prdm8/Dab1/Ppp1cc/Sun1/Ufl1/Zmiz1/Lrp8/Sod1/Fgfr3/Dab2ip/Ulk4/Nsun5/Prpf19/Eif2b3/Sox5/Ndrg1/Synj1/Abl1/Pten/Prmt5/P2rx4/Cntn2/Nf1/Atxn1/Lrp6/Mtor/Rtn4/Rhoa/Dll3/Sirt2/Zfp365/Ifngr1/Rnf10/Ppp3r1/Dmd/Kras/Nf2/Wasf3/Cdk5r2/Mettl3/Ttc21b	77
GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	8/3787	15/23328	0.00104633732904971	0.0085686169367021	0.00597907045171265	Tulp3/Gorab/Wdr19/Ptch1/Ift122/Cdk20/Tbc1d32/Sufu	8
GO:0090140	regulation of mitochondrial fission	12/3787	29/23328	0.00112301955990587	0.00901765771125452	0.00629240531620409	Ddhd2/Inf2/Mff/Dnm1l/Dhodh/Stat2/Mcu/Ppargc1a/Mapt/Mief2/Tmem135/Pink1	12
GO:0097345	mitochondrial outer membrane permeabilization	12/3787	29/23328	0.00112301955990587	0.00901765771125452	0.00629240531620409	Gsk3a/Gclc/Bloc1s2/Chchd10/Bnip3l/Gsk3b/Moap1/Mpv17l/Rhot1/Sh3glb1/Slc25a5/Siva1	12
GO:0071456	cellular response to hypoxia	29/3787	101/23328	0.00112773803176941	0.00903211662960465	0.006302494563058	Ajuba/Cd34/Trp53/Bach1/Rock2/Sdhd/Suv39h2/Bad/Commd1/Bnip3l/Egln1/Cited2/Tbl2/Pten/Slc9a1/Mtor/Rtn4/Chchd2/Sirt2/Pgk1/Vasn/Vegfa/Hif1a/Sirt1/Tmbim6/Vldlr/Npepps/Pink1/Adam8	29
GO:0055088	lipid homeostasis	40/3787	153/23328	0.00116443566500297	0.0092276984107779	0.0064389690089744	Ttc39d/Cyp39a1/Tm6sf2/Insig1/Hdac9/Slc25a27/Ttc39b/Srebf2/Abcg1/Zbtb20/Lrp5/Lyst/Lpl/Commd1/Angptl3/Npc2/Adora1/Nr1d2/Usf1/Adrb1/Rtn4/Ddx3x/Acox3/Gramd1b/Tmem97/Sec24a/Alms1/Got1/Pex2/Acaca/Gpam/Cert1/Med13/Sirt1/Thada/Npc1/Lamtor1/Raly/Scarb1/Fabp4	40
GO:0071478	cellular response to radiation	40/3787	153/23328	0.00116443566500297	0.0092276984107779	0.0064389690089744	Opn4/Trp53/Opn3/Grb2/Bmf/Parp1/Sde2/Ints7/Eif2s1/Xrcc5/Aipl1/Mdm2/Akt2/Usp47/Xpa/Ercc1/Cdkn1a/Nucks1/Tmem161a/Rad9b/Yy1/Xrcc6/Chek2/Hyal3/Blm/Ppid/Ddb2/Ect2/Rpl26/Bcl2l1/Ddb1/Pcna/Nipbl/Pik3r1/Mettl3/Cops9/Sirt1/Agap3/Rdh11/Polk	40
GO:0060348	bone development	54/3787	222/23328	0.00117617596266248	0.00928237751866612	0.00647712338566268	Serpinh1/Trp53/Rarb/Nab1/Tulp3/Anxa2/Meis1/Nbeal2/Notch2/Sparc/P3h1/Sulf2/Npr2/Ppib/Smad1/Slc38a10/Vkorc1/Srf/Insig1/Smpd3/Pafah1b1/Foxn3/Rara/Ext2/Sox9/Lrp5/Opa3/Miga2/Med1/Asxl1/Cited2/Fgfr3/Ankrd11/Xylt1/Chsy1/Axin2/Trim45/Sik3/Akap13/Cer1/Lrp6/Rhoa/Poc1a/Asxl2/Mef2d/Wasf2/Megf8/Ext1/Smad5/Rabgap1l/Zfp385a/Dym/Cadm1/Por	54
GO:0035890	exit from host	13/3787	33/23328	0.00121868761245289	0.00956260457375903	0.00667266221266984	Trim8/Chmp4c/Chmp3/Trim11/Rab7/Pcx/Chmp4b/Tsg101/Vapb/Vps37b/Trim27/Ddb1/Trim26	13
GO:0035891	exit from host cell	13/3787	33/23328	0.00121868761245289	0.00956260457375903	0.00667266221266984	Trim8/Chmp4c/Chmp3/Trim11/Rab7/Pcx/Chmp4b/Tsg101/Vapb/Vps37b/Trim27/Ddb1/Trim26	13
GO:0007626	locomotory behavior	61/3787	258/23328	0.00125753078986064	0.0098424438938397	0.00686793048318325	Snca/App/Ppt1/Eps8/Ddhd2/Agtpbp1/Espn/Fxn/Hexb/Cdh23/Meis1/Pbx3/Celsr1/Grm6/Clcn3/Olfm2/Rcan1/Abhd12/Negr1/Gnao1/Ankfn1/Pafah1b1/Psap/Fig4/Ntsr1/Chd7/Cend1/Th/Dab1/Cln8/Cacnb4/Efnb3/Als2/Arrdc3/Snap25/Sod1/Sez6l2/Axin1/Mapt/Atp1a3/Dscam/Ncoa2/Pten/Usp2/Cntn2/Atxn1/Mtor/Htt/Ntan1/Fezf2/Pak6/Pak5/Adcy8/Aplp2/Pcdh15/Fzd4/Abat/Zfp385a/Npc1/Dlg4/Calb1	61
GO:0051293	establishment of spindle localization	16/3787	45/23328	0.0012815674394639	0.0099611628724708	0.00695077105622256	Map4/Clasp2/Pafah1b1/Spry1/Zw10/Kpnb1/Myh9/Dync1h1/Htt/Dctn1/Clasp1/Mad2l1/Spire2/Cenpa/Plk1/Llgl2	16
GO:0090559	regulation of membrane permeability	21/3787	66/23328	0.00128396187566333	0.0099611628724708	0.00695077105622256	Trp53/Gsk3a/Heg1/Gclc/Stat3/Them4/Bad/Bloc1s2/Chchd10/Bnip3l/Alkbh7/Gsk3b/Moap1/Slc9a1/Mtor/Bcl2l1/Mpv17l/Rhot1/Sh3glb1/Slc25a5/Siva1	21
GO:0008360	regulation of cell shape	40/3787	154/23328	0.0013306256970629	0.0103102674474548	0.00719437172880065	Eps8/Hexb/Arap1/Strip2/Cdc42se2/Phip/Fn1/Arhgap35/Rhof/Anxa1/Arhgef18/Mark2/Myo10/Plekho1/Gna12/Prpf40a/Cfl1/Coch/Epb41/Cfdp1/Epb41l3/Myh10/Plxnc1/Myh9/Cdc42ep2/Fgd4/Rhobtb1/Plxna2/Rhoa/Dlg1/Dlc1/Rnd2/Diaph1/Wasf3/Vegfa/Cdc42ep3/Pxn/Parvb/Epb41l2/Dnmbp	40
GO:0010171	body morphogenesis	20/3787	62/23328	0.00137318101310622	0.0106002040550382	0.00739668575638264	Cdon/Tiparp/Clasp2/Specc1l/Wnt3/Plekha1/Ssbp3/Stra6/Crispld2/Ankrd11/Tgfb3/Gatad2a/Zfp281/Nckap1/Braf/Lrp6/Ift122/Clasp1/Mmp2/Nipbl	20
GO:0014032	neural crest cell development	25/3787	84/23328	0.00138095776343468	0.0106337183002788	0.00742007156472368	Cyp26a1/Sema3f/Smo/Kbtbd8/Pef1/Kitl/Zeb2/Rdh10/Sema3g/Acvr1/Cyp26c1/Gbx2/Sema6a/Sox9/Cfl1/Sema7a/Coro1c/Cited2/Gdnf/Tcof1/Edn1/Klhl12/Hif1a/Jag1/Bmpr1a	25
GO:0040013	negative regulation of locomotion	74/3787	326/23328	0.00139070060071124	0.0106954377875817	0.00746313862741933	Nr2f2/Cd63/Olfm1/Nbl1/Spint2/Magi2/Trib1/Vash1/Ctnna1/Sema3f/Clic4/Calr/Clasp2/Mmrn2/Podn/Sema3g/Srgap3/Ptprm/Srf/Wnt3/Ccl25/Robo2/Stat3/Sema6a/Cfl1/Arid2/Sema7a/Ccl28/Abr/Evl/Rnf41/Coro1c/Gpr18/Pdcd10/Arrdc3/Strap/Angpt2/Abhd2/Cited2/Dab2ip/Ppargc1a/Apod/Ccr5/Gsk3b/Foxo3/Pin1/Gtpbp4/Braf/Adora1/Pten/Kiss1r/Ptpn23/Nf1/Dusp22/Ryk/Rhoa/Jup/Dlc1/Dnaja4/Kank1/Clasp1/Adarb1/Csnk2b/Slit1/Epha1/Atp2b4/Miip/Flcn/Jag1/Dpysl3/Osbpl8/Bmpr1a/Arhgap4/Acvrl1	74
GO:0042542	response to hydrogen peroxide	33/3787	121/23328	0.001414933118416	0.0108279986849363	0.007555637912926	Trp53/Fxn/Kdm6b/Oser1/Mapk8/Sigmar1/Smpd3/Ppp1r15b/Anxa1/Plekha1/Psap/Hdac2/Hsph1/Stat6/Cfl1/Gpr37l1/Trap1/Pdcd10/Sod1/Stk25/Foxo3/Abl1/Ect2/Glrx2/Trpm2/Rack1/Mmp2/Top2b/Adam9/Sirt1/Pink1/Pawr/Sirpa	33
GO:0006457	protein folding	40/3787	155/23328	0.00151719173544007	0.011426927048795	0.00797356240523251	Cct8l1/Clu/Dnajb2/Dnajc3/Calr/P3h1/Hspa9/Ppib/Fkbp1a/Ppia/Clgn/Dnajb5/Tbca/Pdcd5/Hspa13/Hsph1/St13/Trap1/Aip/Hspb1/Dnajc5/Ube4b/Calr3/Tbcd/Cct4/Ppid/Nudc/Hsp90aa1/Hspa2/Dnaja4/Chchd4/Ranbp2/Vbp1/Pdia4/Ppie/Dnajc18/Dffa/Hspa4l/Sh3glb1/Dnajb1	40
GO:0051954	positive regulation of amine transport	18/3787	54/23328	0.0015420779447564	0.0115441409383154	0.00805535274649051	Plcd1/Ntsr1/Dtnbp1/Dpysl2/P2rx7/Slc18a1/Nat8l/Grik1/Arl6ip1/Rtn4/Slc38a3/Syt1/Slc12a2/Stxbp1/Cartpt/Abat/Vip/Pink1	18
GO:1900271	regulation of long-term synaptic potentiation	18/3787	54/23328	0.0015420779447564	0.0115441409383154	0.00805535274649051	App/Lgmn/Creb1/Zdhhc2/Gsk3b/Scgn/Abl1/Cyp46a1/Adora1/Cpeb3/Nf1/Adrb1/Ppp1r9a/Rab3a/Adcy8/Igsf11/Adcy1/Calb1	18
GO:0051653	spindle localization	17/3787	50/23328	0.00161463591437081	0.0119858644434888	0.00836358171472648	Kash5/Map4/Clasp2/Pafah1b1/Spry1/Zw10/Kpnb1/Myh9/Dync1h1/Htt/Dctn1/Clasp1/Mad2l1/Spire2/Cenpa/Plk1/Llgl2	17
GO:0006497	protein lipidation	27/3787	94/23328	0.00163077226347958	0.0120622593586644	0.00841688910183008	Pigp/Pgap4/Zdhhc14/Svip/Zdhhc24/Ppm1a/Selenok/Zdhhc18/Wipi1/Pigu/Zdhhc2/Atg16l1/Pigf/Zdhhc19/Wdr45b/Pigh/Zdhhc16/Zdhhc17/Pigc/Pyurf/Gba/Pigt/Abhd17a/Ppm1b/Pigz/Zdhhc5/Pgap3	27
GO:0043648	dicarboxylic acid metabolic process	25/3787	85/23328	0.00165943605767085	0.0122304388488574	0.00853424258230723	Suclg2/Idh1/Phyh/Suclg1/Gpt2/Ogdh/Gclc/Pcx/Aldh4a1/Sdhb/Gclm/Cs/Fpgs/Haao/Kyat3/Acot8/Mdh1/Htt/Mthfd1l/Prodh2/Gls/Got1/Got2/Shmt2/Acly	25
GO:0033344	cholesterol efflux	16/3787	46/23328	0.00167262725860394	0.0122837904602811	0.00857147064907355	Nfkbia/Irak1/Ttc39d/Ptch1/Ttc39b/Srebf2/Abcg1/Eepd1/Gps2/Pltp/Npc2/Sirt1/Npc1/Lamtor1/Scarb1/Egf	16
GO:0042391	regulation of membrane potential	97/3787	450/23328	0.00170648906355546	0.012464288948971	0.00869742016791388	Gna14/Snca/App/Jun/Kcnh1/Ppa2/Nrcam/Kcnip2/Akap7/Atp1a1/Slmap/Parp1/Chrna5/Mapk8ip2/Cdk5/Slc25a27/Kcnk9/Trem2/Celf4/Pxk/Gclc/Cacna1h/Spg20/Akt2/Bin1/Gpd1l/Ntsr1/Usp53/Kcnmb2/Shank2/Kcnh2/Bad/Gabra2/Ywhae/Cacnb4/Camk2d/P2rx7/Htr3a/Chchd10/Gclm/Cnr1/Bnip3l/Vcp/Sod1/Scn3b/Mapt/Ryr2/Chrna1/Gsk3b/Cxadr/Chrna2/Atp1a3/Ubb/Kcnj5/Grik1/Hcn4/Adora1/Pten/Slc9a1/P2rx4/Atxn1/Adrb1/Stoml2/Ppp1r9a/Jup/Bcl2l1/Kctd7/Edn1/Dlg1/Gba/Got1/Slc25a33/Rack1/Dmd/Nup155/Prkcz/Abat/Rims3/Akap6/Pex5l/Prelid1/Tmem135/Igsf11/Gabrr2/Ssh1/Dlg4/Tmem108/Npff/Hcn1/Kcnh6/Kcnab2/Hcn3/Tbc1d24/Rnf122/Pink1/Pawr/Pias3	97
GO:2000772	regulation of cellular senescence	15/3787	42/23328	0.00170928465799974	0.012464288948971	0.00869742016791388	Trp53/Vash1/Pnpt1/Plk2/Arntl/Akt3/Rsl1d1/Abl1/Zkscan3/Kras/Map3k3/Sirt1/Ybx1/Pawr/Bmpr1a	15
GO:0090148	membrane fission	8/3787	16/23328	0.00179596246177924	0.0129354973612774	0.00902622332429627	Dnm1l/Coro1c/Chmp4b/Mief2/Tmcc1/Dnm2/Dnm3/Sh3glb1	8
GO:0097194	execution phase of apoptosis	21/3787	68/23328	0.00195165477501527	0.0139523033627247	0.00973573744580368	Trp53/Fzd3/Xkr8/Cdk5rap3/Cecr2/Exog/Xkr6/Trp53bp2/Rffl/Bcl10/Apaf1/Pak2/Madd/Sirt2/Bcl2l1/Xkr7/Dlc1/Aifm1/Acin1/Dffa/Casp7	21
GO:0034350	regulation of glial cell apoptotic process	7/3787	13/23328	0.00204064065608362	0.014488080621346	0.010109595910873	Dll1/Gas6/Mapk8/Cdk5/Prkci/Prkca/Traf2	7
GO:0015937	coenzyme A biosynthetic process	6/3787	10/23328	0.00211251629040318	0.0147619664276596	0.0103007098962186	Pank1/Acat1/Pank3/Ppcdc/Acot7/Pank4	6
GO:0017062	respiratory chain complex III assembly	6/3787	10/23328	0.00211251629040318	0.0147619664276596	0.0103007098962186	Bcs1l/Uqcc2/Uqcrb/Lyrm7/Slc25a33/Ttc19	6
GO:0034551	mitochondrial respiratory chain complex III assembly	6/3787	10/23328	0.00211251629040318	0.0147619664276596	0.0103007098962186	Bcs1l/Uqcc2/Uqcrb/Lyrm7/Slc25a33/Ttc19	6
GO:0002090	regulation of receptor internalization	22/3787	73/23328	0.00218397094967243	0.0151873047875335	0.0105975055212639	Cd63/App/Magi2/Flot1/Numb/Gsg1l/Usp46/Dtnbp1/Nedd4/Arrb1/Atxn2/Apln/Synj1/Pacsin1/Sirt2/Ap2m1/Ppp3r1/Vegfa/Napb/Dlg4/Egf/Nsf	22
GO:1905039	carboxylic acid transmembrane transport	33/3787	124/23328	0.00219389690913342	0.0152098720766461	0.0106132526847216	Slc7a8/Abcd2/Slc3a2/Slc38a11/Lrp2/Slc38a10/Slc38a1/Slc7a15/Epm2a/Akt2/Slc25a32/Ntsr1/Slc1a2/Slc1a1/Cln8/Mpc2/Stra6/Slc1a7/Slc2a1/Slc27a1/Arl6ip1/Slc5a6/Slc25a12/Slc23a2/Slc38a3/Slc6a9/Slc25a11/Acsl6/Slc1a5/Slc25a18/Lrrc8d/Slc7a3/Slc38a9	33
GO:1900117	regulation of execution phase of apoptosis	12/3787	31/23328	0.00222581763138487	0.0153111521732264	0.0106839246306474	Trp53/Fzd3/Trp53bp2/Rffl/Bcl10/Apaf1/Pak2/Sirt2/Bcl2l1/Dlc1/Aifm1/Dffa	12
GO:1901889	negative regulation of cell junction assembly	12/3787	31/23328	0.00222581763138487	0.0153111521732264	0.0106839246306474	Ikbkb/Clasp2/Rock2/Bcas3/Rcc2/Coro1c/Apod/Gsk3b/Pten/Dusp22/Dlc1/Acvrl1	12
GO:0045851	pH reduction	15/3787	43/23328	0.0022361447653562	0.0153480845258539	0.0107096955502647	Car2/Ppt1/Atp6v0a1/Clic4/Cln5/Ube3a/Rab7/Tcirg1/Gpr89/Slc12a5/Car7/Dmxl2/Atp6v0c/Rogdi/Ccdc115	15
