seqnames	start	end	width	chip.r90w.lfc	chip.r90w.fdr	chip_group	strand	gene	distTSS	peak.id	p21.rhom.lfc	p21.rhom.padj	rna_group
chr16	90996404	90996804	401	-2.463842559	0.000314466	Lost	*	Synj1	14704.0	peak.3850	-0.086261341028313	0.715568791506757	No Change
chr16	30397665	30398065	401	-3.154187779	8.64e-06	Lost	*	Atp13a3	-9335.0	peak.3668	0.108084085229331	0.654372118740557	No Change
chr16	35948255	35948655	401	-3.84523391	2.1e-05	Lost	*	Dtx3l	-9304.0	peak.3721	0.0091128680573922	0.98224634444901	No Change
chr16	38088771	38089171	401	-2.119871942	0.002459279	Lost	*	Gsk3b	-1317.0	peak.3733	-0.0594786494311315	0.828774802138434	No Change
chr16	38670591	38670991	401	-3.226291435	0.001027573	Lost	*	Arhgap31	42483.0	peak.3741	0.460673511032129	1.84906375136527e-05	No Change
chr16	13961292	13961692	401	-2.497956809	0.000752397	Lost	*	Mpv17l	20827.0	peak.3626	-0.147212221581693	0.525625398992756	No Change
chr16	8498288	8498688	401	-2.716181066	0.000138049	Lost	*	Abat	-14941.0	peak.3611	-0.253724755338442	0.362211983325558	No Change
chr16	67618028	67618428	401	-2.082408265	0.001963121	Lost	*	Cadm2	2595.0	peak.3804	-0.0373440550882876	0.837759852555464	No Change
chr16	76300972	76301372	401	-1.91409316	0.005164089	Lost	*	Nrip1	72655.0	peak.3817	0.107244174706191	0.587364738769425	No Change
chr16	35363900	35364300	401	-3.038685278	5.14e-05	Lost	*	Sec22a	-182.0	peak.3716	-0.363013750151338	0.0072686515136342	No Change
chr16	36007647	36008047	401	-2.837368697	0.000380015	Lost	*	Kpna1	24532.0	peak.3723	-0.405202501642919	0.025315882765775	No Change
chr16	33370507	33370907	401	-1.543098493	0.027838666	Lost	*	Zfp148	-10068.0	peak.3694	0.0239702049857366	0.907113311848794	No Change
chr16	46010244	46010644	401	-2.209026165	0.001991438	Lost	*	Plcxd2	-226.0	peak.3756	-0.73460946345273	3.05955466706839e-09	Lost
chr16	32070134	32070534	401	-2.593783062	0.000828516	Lost	*	Pak2	9008.0	peak.3684	-0.0465155731048632	0.857414664466311	No Change
chr16	30587624	30588024	401	-1.757503434	0.010333718	Lost	*	Lsg1	-232.0	peak.3669	0.051085505676894	0.821370642794094	No Change
chr16	92466179	92466579	401	-1.997618565	0.00686312	Lost	*	Rcan1	-233.0	peak.3862	0.182482663958191	0.525993498521888	No Change
chr16	45974155	45974555	401	-2.889163538	6.2e-05	Lost	*	Plcxd2	35863.0	peak.3755	-0.73460946345273	3.05955466706839e-09	Lost
chr16	5013493	5013893	401	-2.291315501	0.001921106	Lost	*	Rogdi	-176.0	peak.3603	-0.281698049936249	0.0006728315869017	No Change
chr16	5252980	5253380	401	-2.521890718	0.001208493	Lost	*	Eef2kmt	2803.0	peak.3604	-0.192144018621024	0.494801844910057	No Change
chr16	91729049	91729449	401	-1.42865725	0.040173353	Lost	*	Itsn1	-104.0	peak.3856	-0.141570460071978	0.402601814812115	No Change
chr16	20535115	20535515	401	-2.405635195	0.001267711	Lost	*	Ap2m1	-165.0	peak.3642	-0.160390925058462	0.206372799436586	No Change
chr16	37539606	37540006	401	-2.796431301	0.000107581	Lost	*	Gtf2e1	-17.0	peak.3730	0.0562250749785963	0.809679209919409	No Change
chr16	16559992	16560392	401	-2.799261022	4.37e-05	Lost	*	Fgd4	27.0	peak.3633	-0.0732560806682015	0.549626324858973	No Change
chr16	94394266	94394666	401	-2.413939797	0.002178014	Lost	*	Pigp	-23451.0	peak.3871	0.426411987320706	0.0062266987103051	No Change
chr16	19883780	19884180	401	-3.105161736	3.55e-06	Lost	*	A930003A15Rik	-83.0	peak.3639	-0.769428632905024	2.67334476986822e-08	Lost
chr16	38135427	38135827	401	-2.754452965	0.001318366	Lost	*	Gsk3b	45339.0	peak.3736	-0.0594786494311315	0.828774802138434	No Change
chr16	94650633	94651033	401	-1.398777713	0.045687488	Lost	*	Dyrk1a	80823.0	peak.3873	-0.11683161070442	0.573842786050203	No Change
chr16	90144120	90144520	401	-2.853432442	0.00117456	Lost	*	Sod1	-76422.0	peak.3846	-0.0258256030517678	0.947504329695948	No Change
chr16	92301013	92301413	401	-2.437379949	0.000954225	Lost	*	Smim11	-83.0	peak.3858	0.0467556977827609	0.863149770732056	No Change
chr16	87706217	87706617	401	-2.539695019	0.00106321	Lost	*	Bach1	7472.0	peak.3837	0.448577023267879	4.03071855949918e-06	No Change
chr16	38101312	38101712	401	-1.637009675	0.038687473	Lost	*	Gsk3b	11224.0	peak.3734	-0.0594786494311315	0.828774802138434	No Change
chr16	21692143	21692543	401	-2.342923902	0.002208765	Lost	*	2510009E07Rik	2322.0	peak.3653	0.0915444425589147	0.688725675872036	No Change
chr16	33198563	33198963	401	-1.685954169	0.012655042	Lost	*	Osbpl11	13692.0	peak.3693	-0.0755078312336942	0.69445384224267	No Change
chr16	56204056	56204456	401	-2.691159356	2.39e-05	Lost	*	Impg2	-82.0	peak.3772	-0.21514645858093	0.0284763730987676	No Change
chr16	75766973	75767373	401	-2.020211073	0.002624473	Lost	*	Hspa13	-352.0	peak.3812	0.0502224039684463	0.883568663808323	No Change
chr16	57846377	57846777	401	-1.433461198	0.023680309	Lost	*	Col8a1	-91840.0	peak.3777	0.0149927257095789	0.97238269667663	No Change
chr16	31647202	31647602	401	-3.213938554	5.29e-06	Lost	*	Dlg1	-16637.0	peak.3678	-0.151992657129226	0.48524915184865	No Change
chr16	67609059	67609459	401	-3.01178022	6.76e-06	Lost	*	Cadm2	11564.0	peak.3802	-0.0373440550882876	0.837759852555464	No Change
chr16	59488565	59488965	401	-1.465203522	0.033233506	Lost	*	Riox2	16697.0	peak.3784	0.182911660271722	0.44984463326281	No Change
chr16	38982865	38983265	401	-2.548775874	0.000168228	Lost	*	Igsf11	80749.0	peak.3745	-0.347185703839783	0.0003023943012278	No Change
chr16	4679687	4680087	401	-2.223739178	0.008810597	Lost	*	Coro7	-110.0	peak.3599	-0.179526854580568	0.431051897580839	No Change
chr16	33692016	33692416	401	-3.01069993	4.11e-05	Lost	*	Heg1	7671.0	peak.3701	0.18848570240941	0.0354457820239162	No Change
chr16	34854055	34854455	401	-1.883715777	0.005295232	Lost	*	Mylk	69334.0	peak.3709	-1.63982660872064	5.243580641350499e-31	Lost
chr16	38522570	38522970	401	-1.783953195	0.012227521	Lost	*	Timmdc1	-107.0	peak.3740	-0.0751119632573594	0.786238815328686	No Change
chr16	96124814	96125214	401	-3.621583217	5.66e-07	Lost	*	Hmgn1	2715.0	peak.3876	-1.74041534695358	3.97011899035183e-37	Lost
chr16	21665003	21665403	401	-2.941430364	1.39e-05	Lost	*	2510009E07Rik	29462.0	peak.3650	0.0915444425589147	0.688725675872036	No Change
chr16	4102719	4103119	401	-2.652161316	0.000153178	Lost	*	Trap1	-25092.0	peak.3591	0.0210944238000165	0.925579032845158	No Change
chr16	56188226	56188626	401	-2.423792479	0.000441048	Lost	*	Impg2	-15912.0	peak.3771	-0.21514645858093	0.0284763730987676	No Change
chr16	31655771	31656171	401	-2.279968376	0.000651335	Lost	*	Dlg1	-8068.0	peak.3680	-0.151992657129226	0.48524915184865	No Change
chr16	58704899	58705299	401	-2.755970191	4.92e-05	Lost	*	Cpox	34891.0	peak.3779	0.170500006348137	0.153911917216212	No Change
chr16	84834838	84835238	401	-1.751396287	0.01121214	Lost	*	Gabpa	-86.0	peak.3827	-0.0025870102806142	0.989308959796192	No Change
chr16	44139123	44139523	401	-3.145007343	1.48e-05	Lost	*	Atp6v1a	-18.0	peak.3752	0.0388110361725333	0.899570497892741	No Change
chr16	14159360	14159760	401	-1.710797567	0.015581389	Lost	*	Marf1	-286.0	peak.3627	-0.0374896786111958	0.8728476209642	No Change
chr16	18275135	18275535	401	-4.102838421	5.05e-05	Lost	*	Dgcr8	13914.0	peak.3637	-0.0794239009033343	0.593428615807152	No Change
chr16	4122229	4122629	401	-2.363122886	0.003439528	Lost	*	Trap1	-44602.0	peak.3593	0.0210944238000165	0.925579032845158	No Change
chr16	64827877	64828277	401	-2.364769896	0.001945245	Lost	*	Zfp654	23575.0	peak.3794	-0.498970373983125	4.66218871418853e-12	No Change
chr16	52031051	52031451	401	-1.984532165	0.006503085	Lost	*	Cblb	-298.0	peak.3764	0.114837388072615	0.590401305074541	No Change
chr16	4655885	4656285	401	-2.748068899	2.22e-05	Lost	*	Vasn	16144.0	peak.3597	-0.169794258184598	0.197075696775053	No Change
chr16	35459572	35459972	401	-2.144357292	0.00360985	Lost	*	Pdia5	31101.0	peak.3718	-1.4155103697915	2.0578354080078001e-22	Lost
chr16	59464036	59464436	401	-2.046519997	0.002223666	Lost	*	Riox2	-7832.0	peak.3783	0.182911660271722	0.44984463326281	No Change
chr16	36874799	36875199	401	-1.978629786	0.034505304	Lost	*	Golgb1	-11135.0	peak.3724	-0.419339764737666	6.12047908090433e-10	No Change
chr16	33764538	33764938	401	-2.575222034	0.000177452	Lost	*	Muc13	-29299.0	peak.3705	0.162022773884323	0.381141083067062	No Change
chr16	20537876	20538276	401	-2.977677888	6.8e-05	Lost	*	Ap2m1	2596.0	peak.3643	-0.160390925058462	0.206372799436586	No Change
chr16	21845918	21846318	401	-1.802448859	0.013001101	Lost	*	Map3k13	-45851.0	peak.3654	-0.312403178916651	0.0581286972160023	No Change
chr16	34813171	34813571	401	-2.577570079	0.006795585	Lost	*	Mylk	28450.0	peak.3708	-1.63982660872064	5.243580641350499e-31	Lost
chr16	43889549	43889949	401	-2.164947736	0.001699177	Lost	*	Qtrt2	-64.0	peak.3750	0.0544358090087159	0.849615262925595	No Change
chr16	33056049	33056449	401	-2.414488945	0.000786028	Lost	*	Iqcg	-59.0	peak.3692	-1.27132863435616	5.65757536315971e-29	Lost
chr16	38901425	38901825	401	-2.629932724	0.001484578	Lost	*	Igsf11	-691.0	peak.3742	-0.347185703839783	0.0003023943012278	No Change
chr16	92295208	92295608	401	-3.629352299	6.71e-07	Lost	*	Kcne2	3019.0	peak.3857	-2.94010572113017	2.97649073846721e-76	Lost
chr16	90132418	90132818	401	-3.213143809	1.27e-05	Lost	*	Sod1	-88124.0	peak.3845	-0.0258256030517678	0.947504329695948	No Change
chr16	42875392	42875792	401	-2.474597459	0.000303461	Lost	*	Zbtb20	-32060.0	peak.3747	0.0334424649672599	0.880604102612715	No Change
chr16	15863196	15863596	401	-2.308331151	0.001179559	Lost	*	Mzt2	-49.0	peak.3630	0.100309375632148	0.736018312811908	No Change
chr16	35413062	35413462	401	-2.881829215	4.11e-05	Lost	*	Sec22a	-49344.0	peak.3717	-0.363013750151338	0.0072686515136342	No Change
chr16	34958813	34959213	401	-3.673830554	1.81e-06	Lost	*	Hacd2	-63408.0	peak.3713	0.0210840297225757	0.944875346164698	No Change
chr16	92404101	92404501	401	-1.562025496	0.029557916	Lost	*	Rcan1	61845.0	peak.3861	0.182482663958191	0.525993498521888	No Change
chr16	10443755	10444155	401	-1.635378515	0.03425423	Lost	*	Tvp23a	3407.0	peak.3613	0.0391717331788016	0.886125036860348	No Change
chr16	4104882	4105282	401	-1.723918101	0.021733695	Lost	*	Trap1	-27255.0	peak.3592	0.0210944238000165	0.925579032845158	No Change
chr16	70334740	70335140	401	-2.440125595	0.0009339	Lost	*	Gbe1	20991.0	peak.3805	0.036857992652625	0.908063210428151	No Change
chr16	31929016	31929416	401	-2.708402437	0.000210506	Lost	*	Pigz	-4635.0	peak.3681	-0.369114118468621	0.0541474198141756	No Change
chr16	21323799	21324199	401	-2.770014939	0.001062903	Lost	*	Vps8	-99202.0	peak.3648	-0.0223101045639981	0.920593101995601	No Change
chr16	55966120	55966520	401	-2.53834029	0.0009021	Lost	*	Rpl24	45.0	peak.3767	-0.180256505463815	0.196047939945623	No Change
chr16	91620556	91620956	401	-1.762504575	0.012992668	Lost	*	Dnajc28	-1757.0	peak.3855	-0.672851950743844	5.86600782865313e-08	Lost
chr16	11087517	11087917	401	-1.431596787	0.022686824	Lost	*	Snn	21419.0	peak.3615	0.106526778444331	0.677349227782408	No Change
chr16	58727703	58728103	401	-2.431993668	0.000802356	Lost	*	Cldnd1	-7.0	peak.3780	0.0783824937720345	0.81407841769346	No Change
chr16	84774820	84775220	401	-2.436071553	0.000489692	Lost	*	Jam2	897.0	peak.3825	-0.723186054691618	1.11562711696574e-12	Lost
chr16	21294534	21294934	401	-2.636072316	0.002628909	Lost	*	Ephb3	89979.0	peak.3646	0.355213781969814	0.062546646796345	No Change
chr16	64847277	64847677	401	-3.300083927	1.69e-06	Lost	*	Zfp654	4175.0	peak.3795	-0.498970373983125	4.66218871418853e-12	No Change
chr16	52453034	52453434	401	-1.432240097	0.047485183	Lost	*	Alcam	840.0	peak.3765	0.187500434432842	0.504480652421167	No Change
chr16	32020933	32021333	401	-4.327806145	5.66e-07	Lost	*	Senp5	-17846.0	peak.3683	-0.0061261238030654	0.979033955119804	No Change
chr16	14291142	14291542	401	-2.312954575	0.002978651	Lost	*	Myh11	66.0	peak.3628	2.51773366982758	0.010208738592505	No Change
chr16	64681967	64682367	401	-2.692935738	0.000568923	Lost	*	4930453N24Rik	88994.0	peak.3793	-0.0195383257828511	0.938464486721876	No Change
chr16	93836315	93836715	401	-1.619295675	0.037921848	Lost	*	Morc3	4394.0	peak.3868	-0.0300242691399962	0.894762755548191	No Change
chr16	84773914	84774314	401	-2.406461656	0.000906202	Lost	*	Jam2	-9.0	peak.3824	-0.723186054691618	1.11562711696574e-12	Lost
chr16	20595018	20595418	401	-3.414226753	4.25e-06	Lost	*	Vwa5b2	5636.0	peak.3644	0.0459479285156706	0.904984760857306	No Change
chr16	76321720	76322120	401	-4.09314325	3.16e-06	Lost	*	Nrip1	51907.0	peak.3818	0.107244174706191	0.587364738769425	No Change
chr16	59638043	59638443	401	-2.452947583	0.000432056	Lost	*	Arl6	1148.0	peak.3789	-0.22592975767201	0.164102548311568	No Change
chr16	96126582	96126982	401	-2.948051928	4.97e-05	Lost	*	Hmgn1	947.0	peak.3877	-1.74041534695358	3.97011899035183e-37	Lost
chr16	32557880	32558280	401	-2.607582215	0.001138268	Lost	*	Tfrc	-50840.0	peak.3687	-0.185507819038895	0.510755237335148	No Change
chr16	33521808	33522208	401	-1.759032759	0.03454039	Lost	*	Slc12a8	3679.0	peak.3696	-0.130008402016161	0.654681222625184	No Change
chr16	36885982	36886382	401	-2.9255741	0.000142586	Lost	*	Golgb1	48.0	peak.3725	-0.419339764737666	6.12047908090433e-10	No Change
chr16	33568262	33568662	401	-2.789737955	4.72e-05	Lost	*	Slc12a8	50133.0	peak.3697	-0.130008402016161	0.654681222625184	No Change
chr16	57231320	57231720	401	-2.98652917	4.25e-05	Lost	*	Tbc1d23	-54.0	peak.3775	-0.142001568843899	0.136636346871543	No Change
chr16	3743847	3744247	401	-2.847288873	0.000208356	Lost	*	Zfp263	-46.0	peak.3590	-0.188350575176649	0.107361395134459	No Change
chr16	31109184	31109584	401	-3.35945139	2.96e-05	Lost	*	Xxylt1	-27952.0	peak.3675	0.0063445602716312	0.989511835414814	No Change
chr16	38953825	38954225	401	-2.795454329	3.25e-05	Lost	*	Igsf11	51709.0	peak.3744	-0.347185703839783	0.0003023943012278	No Change
chr17	33779467	33779867	401	-2.38473617	0.004614368	Lost	*	Rab11b	-19137.0	peak.4045	-0.0085612336155087	0.976042091469935	No Change
chr17	87178912	87179312	401	-2.664666085	0.000650962	Lost	*	Socs5	71433.0	peak.4295	0.117689977536277	0.47769455303474	No Change
chr17	21515721	21516121	401	-2.697598424	0.000268096	Lost	*	Zfp53	24665.0	peak.3940	0.179002883737667	0.479071580814965	No Change
chr17	27571532	27571932	401	-1.752073835	0.009906291	Lost	*	Hmga1	15112.0	peak.3983	-0.187096648906835	0.303780283410879	No Change
chr17	32097055	32097455	401	-1.625397924	0.024465232	Lost	*	Rrp1b	61155.0	peak.4034	-0.136338316759767	0.426800332918409	No Change
chr17	28380238	28380638	401	-2.803007142	9.88e-05	Lost	*	Tulp1	-15290.0	peak.4002	-0.356501993520732	0.0489011986294644	No Change
chr17	56716967	56717367	401	-3.478462852	4.3e-05	Lost	*	Vmac	-246.0	peak.4162	-0.136559911778752	0.478186856772158	No Change
chr17	66440600	66441000	401	-2.255476854	0.001148193	Lost	*	Mtcl1	8950.0	peak.4196	-0.125236060975048	0.517590167261001	No Change
chr17	35841218	35841618	401	-2.670960442	0.00021648	Lost	*	Mdc1	-97.0	peak.4071	-0.355826655390061	0.196552773095603	No Change
chr17	83514170	83514570	401	-2.184823962	0.002683451	Lost	*	Cox7a2l	-37.0	peak.4254	-0.249782604318821	0.0614463311075286	No Change
chr17	8120794	8121194	401	-3.033122394	0.000141823	Lost	*	Rnaset2a	27103.0	peak.3904	0.201163878467409	0.462921689759216	No Change
chr17	24736271	24736671	401	-2.791928906	0.000165205	Lost	*	Msrb1	-211.0	peak.3957	-0.269222047900897	0.134178393109729	No Change
chr17	35507224	35507624	401	-3.149452146	3.74e-05	Lost	*	Tcf19	9361.0	peak.4064	0.0463174874301562	0.89997761076457	No Change
chr17	25418803	25419203	401	-2.574950664	0.000545795	Lost	*	Cacna1h	14780.0	peak.3965	0.068134326461336	0.804270779294633	No Change
chr17	88388754	88389154	401	-2.642091194	0.000174351	Lost	*	Foxn2	-51757.0	peak.4299	0.337528629348609	0.0098308813989668	No Change
chr17	26123223	26123623	401	-2.270164373	0.001170132	Lost	*	Mrpl28	-97.0	peak.3971	-0.122371923424047	0.551122407298293	No Change
chr17	36005555	36005955	401	-3.619808832	2.93e-05	Lost	*	H2-T24	14805.0	peak.4075	-0.338761269740509	0.0631548747754086	No Change
chr17	74221711	74222111	401	-3.146701291	7.15e-06	Lost	*	Memo1	72972.0	peak.4229	-0.599136296923955	1.91004491942405e-09	No Change
chr17	35121210	35121610	401	-1.581482425	0.016885128	Lost	*	Csnk2b	-237.0	peak.4056	-0.252138923735856	0.348729668389654	No Change
chr17	26656878	26657278	401	-3.698403231	6.45e-06	Lost	*	Atp6v0e	-19334.0	peak.3976	-0.0212540907291796	0.958331168608115	No Change
chr17	71582669	71583069	401	-2.554206367	0.000155069	Lost	*	Spdya	30808.0	peak.4215	0.104913642182117	0.744931306882536	No Change
chr17	56997050	56997450	401	-2.735676555	0.000162891	Lost	*	Alkbh7	-93.0	peak.4164	-0.0253311787843635	0.948312174158414	No Change
chr17	35020572	35020972	401	-3.144800628	0.000254005	Lost	*	Vwa7	4193.0	peak.4053	0.033435953774606	0.931854520239019	No Change
chr17	65970174	65970574	401	-2.957272613	5.84e-05	Lost	*	Twsg1	-19187.0	peak.4183	0.129063817906728	0.473236991583112	No Change
chr17	23739397	23739797	401	-3.308452066	1.06e-05	Lost	*	Paqr4	733.0	peak.3943	-1.13769316903675	2.0021339538114e-37	Lost
chr17	45433469	45433869	401	-1.808867852	0.009795655	Lost	*	Cdc5l	38.0	peak.4090	0.0552991692008229	0.828165557906575	No Change
chr17	5021841	5022241	401	-3.554440425	3.6e-05	Lost	*	Arid1b	26967.0	peak.3886	0.0884379346304681	0.712778057976555	No Change
chr17	56241510	56241910	401	-1.995722113	0.002312229	Lost	*	Fem1a	-15083.0	peak.4155	-0.186005067844342	0.216489458556828	No Change
chr17	78151548	78151948	401	-2.340218353	0.002373691	Lost	*	Crim1	-48500.0	peak.4234	0.127140638061255	0.646065582337662	No Change
chr17	32321048	32321448	401	-2.560923663	0.001005235	Lost	*	Akap8	-95.0	peak.4035	-0.226771459932103	0.0782971142887574	No Change
chr17	15099807	15100207	401	-1.983823191	0.015495608	Lost	*	Ermard	58366.0	peak.3922	0.0371829011892795	0.90644120682064	No Change
chr17	85562898	85563298	401	-2.030023945	0.005005956	Lost	*	Six3	-57736.0	peak.4280	0.0391696215976215	0.919316294007865	No Change
chr17	27997417	27997817	401	-2.144301418	0.005524886	Lost	*	Tcp11	82967.0	peak.3991	-0.571231905503766	0.0046749617651334	No Change
chr17	46702957	46703357	401	-1.914633168	0.010910965	Lost	*	Ppp2r5d	1845.0	peak.4104	-0.179550346655626	0.369183016910337	No Change
chr17	74269577	74269977	401	-1.607354342	0.022059448	Lost	*	Memo1	25106.0	peak.4230	-0.599136296923955	1.91004491942405e-09	No Change
chr17	53636657	53637057	401	-1.994626322	0.003128493	Lost	*	Kat2b	69886.0	peak.4147	0.231527763308294	0.389105309113017	No Change
chr17	84238060	84238460	401	-3.147550498	4.04e-05	Lost	*	Zfp36l2	-50313.0	peak.4262	-0.180775629169843	0.202991175682458	No Change
chr17	47324095	47324495	401	-1.881162184	0.010577724	Lost	*	Mrps10	-44596.0	peak.4118	0.0331288155987953	0.9268433574176	No Change
chr17	23802727	23803127	401	-1.65428544	0.014489645	Lost	*	Srrm2	-294.0	peak.3944	0.0618475019803284	0.659676389562635	No Change
chr17	24455175	24455575	401	-2.593243929	0.000930275	Lost	*	E4f1	-64.0	peak.3948	-0.208417418364154	0.220088933123089	No Change
chr17	48008477	48008877	401	-2.142828061	0.00144762	Lost	*	Foxp4	-84242.0	peak.4127	0.648452095248661	1.71220890995519e-06	Gained
chr17	63925179	63925579	401	-1.897941803	0.006669926	Lost	*	Fer	29361.0	peak.4177	-0.183484691220162	0.423254506017558	No Change
chr17	83545643	83546043	401	-2.600646009	0.000196821	Lost	*	Cox7a2l	-31510.0	peak.4255	-0.249782604318821	0.0614463311075286	No Change
chr17	83862548	83862948	401	-4.138064911	8.48e-07	Lost	*	Haao	-15958.0	peak.4256	-0.0271866578648142	0.946618296414907	No Change
chr17	28143980	28144380	401	-2.059904381	0.01167808	Lost	*	Scube3	1864.0	peak.3994	-0.0847643866739898	0.774880128991934	No Change
chr17	30604669	30605069	401	-2.089384018	0.003191019	Lost	*	Glo1	7790.0	peak.4025	0.198630344912006	0.0475328856604632	No Change
chr17	56079128	56079528	401	-3.301593278	7.18e-06	Lost	*	Hdgfl2	-306.0	peak.4153	-0.157328607281641	0.161007643970131	No Change
chr17	24557489	24557889	401	-2.565393608	0.002257916	Lost	*	Pkd1	7739.0	peak.3952	-0.352971461303666	0.0067076722460593	No Change
chr17	34603803	34604203	401	-2.598207994	0.000221652	Lost	*	Rnf5	-313.0	peak.4049	-0.269923842383242	0.0253549527627985	No Change
chr17	66192593	66192993	401	-1.982849413	0.007569907	Lost	*	Ddx11	69273.0	peak.4187	-0.177653415157979	0.430975088556133	No Change
chr17	46915112	46915512	401	-2.448728031	0.000604496	Lost	*	Prph2	4853.0	peak.4110	-1.22289932543918	3.57328849775412e-37	Lost
chr17	29340062	29340462	401	-3.637056687	5.16e-05	Lost	*	Mtch1	7642.0	peak.4008	-0.137467753339351	0.538438926272256	No Change
chr17	46118419	46118819	401	-2.325473233	0.004244479	Lost	*	Mrps18a	7633.0	peak.4095	-0.121267175236348	0.527397866152715	No Change
chr17	28313120	28313520	401	-2.443016991	0.000815386	Lost	*	Fance	-324.0	peak.3998	-0.755582628115289	7.70485189852033e-06	Lost
chr17	28364865	28365265	401	-3.035975913	3.76e-05	Lost	*	Tulp1	83.0	peak.4000	-0.356501993520732	0.0489011986294644	No Change
chr17	25273674	25274074	401	-1.780823321	0.009122195	Lost	*	Ube2i	40.0	peak.3963	0.0155003813588526	0.956624102348262	No Change
chr17	46926202	46926602	401	-3.044697224	1.35e-05	Lost	*	Prph2	15943.0	peak.4112	-1.22289932543918	3.57328849775412e-37	Lost
chr17	7204856	7205256	401	-2.942302877	0.000104834	Lost	*	Rps6ka2	34941.0	peak.3898	-0.077476286151568	0.709803832659173	No Change
chr17	84926274	84926674	401	-2.729571541	6.35e-05	Lost	*	Ppm1b	-31527.0	peak.4269	-0.342105656276475	0.0029565984126924	No Change
chr17	5527906	5528306	401	-2.379620975	0.000779417	Lost	*	Zdhhc14	35506.0	peak.3890	0.222840130278408	0.310010640606985	No Change
chr17	56673063	56673463	401	-2.859067169	0.000538658	Lost	*	Ranbp3	38.0	peak.4161	-0.192241671034433	0.0504178237874112	No Change
chr17	71681629	71682029	401	-3.026629599	1.83e-05	Lost	*	Togaram2	8568.0	peak.4216	1.03867716161672	0.0133785195443057	No Change
chr17	73112225	73112625	401	-2.534737343	0.001892891	Lost	*	Lclat1	4431.0	peak.4225	-0.139625523310687	0.42630583806292	No Change
chr17	48336816	48337216	401	-2.487211622	0.000708291	Lost	*	Trem2	-9472.0	peak.4133	0.0813812051175464	0.813319340004488	No Change
chr17	83160320	83160720	401	-1.75322754	0.0096181	Lost	*	Pkdcc	-54772.0	peak.4252	0.602226761105419	3.18201747464553e-05	No Change
chr17	56008276	56008676	401	-3.398965814	0.000108231	Lost	*	Mpnd	-725.0	peak.4149	0.0956354511539628	0.674593419471734	No Change
chr17	25452543	25452943	401	-2.686593389	4.25e-05	Lost	*	Cacna1h	-18960.0	peak.3966	0.068134326461336	0.804270779294633	No Change
chr17	25721477	25721877	401	-2.216219267	0.000397294	Lost	*	Gng13	4506.0	peak.3967	-0.444579551402999	0.0005931174413249	No Change
chr17	80885688	80886088	401	-2.312382531	0.000318405	Lost	*	Tmem178	-58744.0	peak.4248	-0.0691956855138142	0.817535184585987	No Change
chr17	33089371	33089771	401	-2.000047897	0.003336549	Lost	*	Zfp563	261.0	peak.4039	-0.127033831417774	0.35376265829149	No Change
chr17	31546778	31547178	401	-2.923588233	0.00018029	Lost	*	Ndufv3	26820.0	peak.4030	0.0194199301507965	0.962289736123852	No Change
chr17	80727178	80727578	401	-3.269245965	4.49e-05	Lost	*	Map4k3	715.0	peak.4243	-0.626587859658732	2.66242369693288e-21	Lost
chr17	27839818	27840218	401	-2.065371385	0.003446855	Lost	*	Snrpc	44.0	peak.3988	0.0131062058439613	0.963969615886106	No Change
chr17	33526058	33526458	401	-2.89696447	4.95e-05	Lost	*	Adamts10	2054.0	peak.4042	0.198924823422343	0.342217155379908	No Change
chr17	24632464	24632864	401	-1.606135486	0.034318255	Lost	*	Nthl1	-18.0	peak.3954	0.0974150504110222	0.770390916416825	No Change
chr17	5078508	5078908	401	-2.277068647	0.001163451	Lost	*	Arid1b	83634.0	peak.3887	0.0884379346304681	0.712778057976555	No Change
chr17	28185575	28185975	401	-3.111436182	0.000112023	Lost	*	Zfp523	8357.0	peak.3996	-0.164725070763213	0.200197425135141	No Change
chr17	84733467	84733867	401	-1.554042139	0.03519511	Lost	*	Lrpprc	56891.0	peak.4267	-0.316311680142633	0.001519435815131	No Change
chr17	45730236	45730636	401	-3.82531202	2.05e-06	Lost	*	Mrpl14	44114.0	peak.4092	-0.366910130143769	0.0657596643510059	No Change
chr17	67290643	67291043	401	-2.044091935	0.008998343	Lost	*	Ptprm	63544.0	peak.4202	0.12849644922098	0.613097444749149	No Change
chr17	56055998	56056398	401	-1.732096223	0.03864387	Lost	*	Chaf1a	15782.0	peak.4151	-0.596008216161938	0.0010762375631769	No Change
chr17	7194964	7195364	401	-2.858595142	0.000151437	Lost	*	Rps6ka2	25049.0	peak.3896	-0.077476286151568	0.709803832659173	No Change
chr17	24690456	24690856	401	-1.930542188	0.014608639	Lost	*	Syngr3	-701.0	peak.3955	-0.0226185672750393	0.950771073073992	No Change
chr17	47399101	47399501	401	-3.206172985	1.57e-05	Lost	*	Guca1a	1283.0	peak.4120	-3.02375288075785	5.1766647923789796e-82	Lost
chr17	15342977	15343377	401	-1.781765718	0.008168073	Lost	*	Dll1	32799.0	peak.3924	0.557956692521573	7.83960406094436e-06	No Change
chr17	6164718	6165118	401	-2.628284788	0.000725315	Lost	*	Tulp4	26770.0	peak.3894	0.082806657734137	0.635376424078036	No Change
chr17	84959272	84959672	401	-2.706241168	0.000234053	Lost	*	Ppm1b	1471.0	peak.4272	-0.342105656276475	0.0029565984126924	No Change
chr17	35240877	35241277	401	-2.984056323	0.000352696	Lost	*	Ddx39b	-793.0	peak.4062	0.161522972738079	0.211536330634599	No Change
