label	seqnames	start	end	width	strand
wt_olap_2199	chr9	48146707	48147107	401	*
wt_olap_2200	chr9	48208440	48208840	401	*
wt_olap_2201	chr9	48245580	48245980	401	*
wt_olap_2202	chr9	48247918	48248318	401	*
wt_olap_2203	chr9	48492090	48492490	401	*
wt_olap_2204	chr9	48895855	48896255	401	*
wt_olap_2205	chr9	48915998	48916398	401	*
wt_olap_2206	chr9	48930853	48931253	401	*
wt_olap_2207	chr9	49527964	49528364	401	*
wt_olap_2208	chr9	49631898	49632298	401	*
wt_olap_2209	chr9	49720617	49721017	401	*
wt_olap_2210	chr9	49765031	49765431	401	*
wt_olap_2211	chr9	49868070	49868470	401	*
wt_olap_2212	chr9	49901123	49901523	401	*
wt_olap_2213	chr9	49954590	49954990	401	*
wt_olap_2214	chr9	50695149	50695549	401	*
wt_olap_2215	chr9	50702552	50702952	401	*
wt_olap_2216	chr9	50711296	50711696	401	*
wt_olap_2217	chr9	53248008	53248408	401	*
wt_olap_2218	chr9	53539864	53540264	401	*
wt_olap_2219	chr9	53609504	53609904	401	*
wt_olap_2220	chr9	54484014	54484414	401	*
wt_olap_2221	chr9	54488920	54489320	401	*
wt_olap_2222	chr9	54531430	54531830	401	*
wt_olap_2223	chr9	54707262	54707662	401	*
wt_olap_2224	chr9	54816668	54817068	401	*
wt_olap_2225	chr9	54845528	54845928	401	*
wt_olap_2226	chr9	55341068	55341468	401	*
wt_olap_2227	chr9	55433912	55434312	401	*
wt_olap_2228	chr9	55598046	55598446	401	*
wt_olap_2229	chr9	55677085	55677485	401	*
wt_olap_2230	chr9	55695195	55695595	401	*
wt_olap_2231	chr9	56418438	56418838	401	*
wt_olap_2232	chr9	56461000	56461400	401	*
wt_olap_2233	chr9	56527958	56528358	401	*
wt_olap_2234	chr9	56532016	56532416	401	*
wt_olap_2235	chr9	57073423	57073823	401	*
wt_olap_2236	chr9	57076031	57076431	401	*
wt_olap_2237	chr9	57158165	57158565	401	*
wt_olap_2238	chr9	57279674	57280074	401	*
wt_olap_2239	chr9	57448331	57448731	401	*
wt_olap_2240	chr9	57458042	57458442	401	*
wt_olap_2241	chr9	57487179	57487579	401	*
wt_olap_2242	chr9	57605492	57605892	401	*
wt_olap_2243	chr9	57777603	57778003	401	*
wt_olap_2244	chr9	57817434	57817834	401	*
wt_olap_2245	chr9	57825669	57826069	401	*
wt_olap_2246	chr9	57827049	57827449	401	*
wt_olap_2247	chr9	57945776	57946176	401	*
wt_olap_2248	chr9	58144691	58145091	401	*
wt_olap_2249	chr9	58544742	58545142	401	*
wt_olap_2250	chr9	58556033	58556433	401	*
wt_olap_2251	chr9	58721010	58721410	401	*
wt_olap_2252	chr9	58811211	58811611	401	*
wt_olap_2253	chr9	59274861	59275261	401	*
wt_olap_2254	chr9	59352600	59353000	401	*
wt_olap_2255	chr9	59656795	59657195	401	*
wt_olap_2256	chr9	59681774	59682174	401	*
wt_olap_2257	chr9	59810899	59811299	401	*
wt_olap_2258	chr9	59949951	59950351	401	*
wt_olap_2259	chr9	59950987	59951387	401	*
wt_olap_2260	chr9	59952739	59953139	401	*
wt_olap_2261	chr9	60094223	60094623	401	*
wt_olap_2262	chr9	60195113	60195513	401	*
wt_olap_2263	chr9	61015402	61015802	401	*
wt_olap_2264	chr9	61370275	61370675	401	*
wt_olap_2265	chr9	61403984	61404384	401	*
wt_olap_2266	chr9	61914460	61914860	401	*
wt_olap_2267	chr9	62366641	62367041	401	*
wt_olap_2268	chr9	62525846	62526246	401	*
wt_olap_2269	chr9	62534665	62535065	401	*
wt_olap_2270	chr9	63058354	63058754	401	*
wt_olap_2271	chr9	63613446	63613846	401	*
wt_olap_2272	chr9	63615998	63616398	401	*
wt_olap_2273	chr9	64309538	64309938	401	*
wt_olap_2274	chr9	64703368	64703768	401	*
wt_olap_2275	chr9	64934455	64934855	401	*
wt_olap_2276	chr9	64951499	64951899	401	*
wt_olap_2277	chr9	65199989	65200389	401	*
wt_olap_2278	chr9	65360771	65361171	401	*
wt_olap_2279	chr9	65363634	65364034	401	*
wt_olap_2280	chr9	65910076	65910476	401	*
wt_olap_2281	chr9	66029371	66029771	401	*
wt_olap_2282	chr9	66126396	66126796	401	*
wt_olap_2283	chr9	67217983	67218383	401	*
wt_olap_2284	chr9	67344279	67344679	401	*
wt_olap_2285	chr9	67587171	67587571	401	*
wt_olap_2286	chr9	67625591	67625991	401	*
wt_olap_2287	chr9	67778417	67778817	401	*
wt_olap_2288	chr9	69071458	69071858	401	*
wt_olap_2289	chr9	69104321	69104721	401	*
wt_olap_2290	chr9	69291006	69291406	401	*
wt_olap_2291	chr9	69303438	69303838	401	*
wt_olap_2292	chr9	69344293	69344693	401	*
wt_olap_2293	chr9	69419747	69420147	401	*
wt_olap_2294	chr9	69507065	69507465	401	*
wt_olap_2295	chr9	69511882	69512282	401	*
wt_olap_2296	chr9	69978487	69978887	401	*
wt_olap_2297	chr9	71845102	71845502	401	*
wt_olap_2298	chr9	72218860	72219260	401	*
wt_olap_2299	chr9	72409801	72410201	401	*
wt_olap_2300	chr9	72427855	72428255	401	*
wt_olap_2301	chr9	72661506	72661906	401	*
wt_olap_2302	chr9	72796147	72796547	401	*
wt_olap_2303	chr9	72806137	72806537	401	*
wt_olap_2304	chr9	73048931	73049331	401	*
wt_olap_2305	chr9	73129814	73130214	401	*
wt_olap_2306	chr9	74811449	74811849	401	*
wt_olap_2307	chr9	75242439	75242839	401	*
wt_olap_2308	chr9	75308589	75308989	401	*
wt_olap_2309	chr9	75410879	75411279	401	*
wt_olap_2310	chr9	75663324	75663724	401	*
wt_olap_2311	chr9	77535377	77535777	401	*
wt_olap_2312	chr9	77574985	77575385	401	*
wt_olap_2313	chr9	77593609	77594009	401	*
wt_olap_2314	chr9	77818846	77819246	401	*
wt_olap_2315	chr9	78109706	78110106	401	*
wt_olap_2316	chr9	80465288	80465688	401	*
wt_olap_2317	chr9	80600633	80601033	401	*
wt_olap_2318	chr9	82980130	82980530	401	*
wt_olap_2319	chr9	83427925	83428325	401	*
wt_olap_2320	chr9	83429817	83430217	401	*
wt_olap_2321	chr9	83447701	83448101	401	*
wt_olap_2322	chr9	83499918	83500318	401	*
wt_olap_2323	chr9	83576623	83577023	401	*
wt_olap_2324	chr9	83587151	83587551	401	*
wt_olap_2325	chr9	83610915	83611315	401	*
wt_olap_2326	chr9	83613840	83614240	401	*
wt_olap_2327	chr9	83761318	83761718	401	*
wt_olap_2328	chr9	83785522	83785922	401	*
wt_olap_2329	chr9	83830737	83831137	401	*
wt_olap_2330	chr9	83910931	83911331	401	*
wt_olap_2331	chr9	85589544	85589944	401	*
wt_olap_2332	chr9	86323153	86323553	401	*
wt_olap_2333	chr9	86668646	86669046	401	*
wt_olap_2334	chr9	86701193	86701593	401	*
wt_olap_2335	chr9	86829091	86829491	401	*
wt_olap_2336	chr9	88298712	88299112	401	*
wt_olap_2337	chr9	92554433	92554833	401	*
wt_olap_2338	chr9	94702274	94702674	401	*
wt_olap_2339	chr9	95582574	95582974	401	*
wt_olap_2340	chr9	96441953	96442353	401	*
wt_olap_2341	chr9	96598928	96599328	401	*
wt_olap_2342	chr9	96627580	96627980	401	*
wt_olap_2343	chr9	100046346	100046746	401	*
wt_olap_2344	chr9	100616869	100617269	401	*
wt_olap_2345	chr9	100963701	100964101	401	*
wt_olap_2346	chr9	101265716	101266116	401	*
wt_olap_2347	chr9	103727047	103727447	401	*
wt_olap_2348	chr9	103759361	103759761	401	*
wt_olap_2349	chr9	104194454	104194854	401	*
wt_olap_2350	chr9	104865102	104865502	401	*
wt_olap_2351	chr9	105470282	105470682	401	*
wt_olap_2352	chr9	105472904	105473304	401	*
wt_olap_2353	chr9	105900230	105900630	401	*
wt_olap_2354	chr9	106280806	106281206	401	*
wt_olap_2355	chr9	106314193	106314593	401	*
wt_olap_2356	chr9	106345155	106345555	401	*
wt_olap_2357	chr9	106381689	106382089	401	*
wt_olap_2358	chr9	106458545	106458945	401	*
wt_olap_2359	chr9	106689360	106689760	401	*
wt_olap_2360	chr9	106821592	106821992	401	*
wt_olap_2361	chr9	107581096	107581496	401	*
wt_olap_2362	chr9	107587397	107587797	401	*
wt_olap_2363	chr9	107657130	107657530	401	*
wt_olap_2364	chr9	107668012	107668412	401	*
wt_olap_2365	chr9	107670275	107670675	401	*
wt_olap_2366	chr9	107675618	107676018	401	*
wt_olap_2367	chr9	107678274	107678674	401	*
wt_olap_2368	chr9	107679531	107679931	401	*
wt_olap_2369	chr9	107729265	107729665	401	*
wt_olap_2370	chr9	107749941	107750341	401	*
wt_olap_2371	chr9	108000482	108000882	401	*
wt_olap_2372	chr9	108094354	108094754	401	*
wt_olap_2373	chr9	108290127	108290527	401	*
wt_olap_2374	chr9	108362960	108363360	401	*
wt_olap_2375	chr9	108449847	108450247	401	*
wt_olap_2376	chr9	108567913	108568313	401	*
wt_olap_2377	chr9	108578586	108578986	401	*
wt_olap_2378	chr9	108795249	108795649	401	*
wt_olap_2379	chr9	109740734	109741134	401	*
wt_olap_2380	chr9	110340437	110340837	401	*
wt_olap_2381	chr9	110341764	110342164	401	*
wt_olap_2382	chr9	110408208	110408608	401	*
wt_olap_2383	chr9	110458027	110458427	401	*
wt_olap_2384	chr9	110462310	110462710	401	*
wt_olap_2385	chr9	110474654	110475054	401	*
wt_olap_2386	chr9	110476584	110476984	401	*
wt_olap_2387	chr9	110711996	110712396	401	*
wt_olap_2388	chr9	111271488	111271888	401	*
wt_olap_2389	chr9	114584499	114584899	401	*
wt_olap_2390	chr9	114601009	114601409	401	*
wt_olap_2391	chr9	114662010	114662410	401	*
wt_olap_2392	chr9	114672896	114673296	401	*
wt_olap_2393	chr9	114696882	114697282	401	*
wt_olap_2394	chr9	118053223	118053623	401	*
wt_olap_2395	chr9	118318644	118319044	401	*
wt_olap_2396	chr9	119309530	119309930	401	*
wt_olap_2397	chr9	119340979	119341379	401	*
wt_olap_2398	chr9	119423644	119424044	401	*
wt_olap_2399	chr9	119438494	119438894	401	*
wt_olap_2400	chr9	120409606	120410006	401	*
wt_olap_2401	chr9	120619562	120619962	401	*
wt_olap_2402	chr9	121392399	121392799	401	*
wt_olap_2403	chr9	121430646	121431046	401	*
wt_olap_2404	chr9	121690323	121690723	401	*
wt_olap_2405	chr9	121710123	121710523	401	*
wt_olap_2406	chr9	121741871	121742271	401	*
wt_olap_2407	chr9	122048191	122048591	401	*
wt_olap_2408	chr9	122103871	122104271	401	*
wt_olap_2409	chr9	122134363	122134763	401	*
wt_olap_2410	chr9	122170824	122171224	401	*
wt_olap_2411	chr9	122678228	122678628	401	*
wt_olap_2412	chr9	122942171	122942571	401	*
wt_olap_2413	chr9	123850789	123851189	401	*
wt_olap_2414	chr9	124123226	124123626	401	*
wt_olap_2415	chr9	124284171	124284571	401	*
wt_olap_2416	chr9	124424831	124425231	401	*
wt_olap_2417	chr10	3827205	3827605	401	*
wt_olap_2418	chr10	5054485	5054885	401	*
wt_olap_2419	chr10	7725536	7725936	401	*
wt_olap_2420	chr10	13240574	13240974	401	*
wt_olap_2421	chr10	17252987	17253387	401	*
wt_olap_2422	chr10	17725540	17725940	401	*
wt_olap_2423	chr10	18953608	18954008	401	*
wt_olap_2424	chr10	19010886	19011286	401	*
wt_olap_2425	chr10	19096457	19096857	401	*
wt_olap_2426	chr10	19097482	19097882	401	*
wt_olap_2427	chr10	19141500	19141900	401	*
wt_olap_2428	chr10	19591690	19592090	401	*
wt_olap_2429	chr10	20194799	20195199	401	*
wt_olap_2430	chr10	20199475	20199875	401	*
wt_olap_2431	chr10	20200675	20201075	401	*
wt_olap_2432	chr10	22017827	22018227	401	*
wt_olap_2433	chr10	24037136	24037536	401	*
wt_olap_2434	chr10	25316613	25317013	401	*
wt_olap_2435	chr10	25408106	25408506	401	*
wt_olap_2436	chr10	25433599	25433999	401	*
wt_olap_2437	chr10	30669029	30669429	401	*
wt_olap_2438	chr10	37076869	37077269	401	*
wt_olap_2439	chr10	39541015	39541415	401	*
wt_olap_2440	chr10	39552190	39552590	401	*
wt_olap_2441	chr10	39691341	39691741	401	*
wt_olap_2442	chr10	39737636	39738036	401	*
wt_olap_2443	chr10	39871067	39871467	401	*
wt_olap_2444	chr10	40342027	40342427	401	*
wt_olap_2445	chr10	40348631	40349031	401	*
wt_olap_2446	chr10	40406562	40406962	401	*
wt_olap_2447	chr10	40467240	40467640	401	*
wt_olap_2448	chr10	41208877	41209277	401	*
wt_olap_2449	chr10	41286897	41287297	401	*
wt_olap_2450	chr10	41294978	41295378	401	*
wt_olap_2451	chr10	41586877	41587277	401	*
wt_olap_2452	chr10	41652349	41652749	401	*
wt_olap_2453	chr10	42239516	42239916	401	*
wt_olap_2454	chr10	42735688	42736088	401	*
wt_olap_2455	chr10	42909340	42909740	401	*
wt_olap_2456	chr10	42910581	42910981	401	*
wt_olap_2457	chr10	43759915	43760315	401	*
wt_olap_2458	chr10	44464575	44464975	401	*
wt_olap_2459	chr10	44476542	44476942	401	*
wt_olap_2460	chr10	44496139	44496539	401	*
wt_olap_2461	chr10	44531569	44531969	401	*
wt_olap_2462	chr10	52310375	52310775	401	*
wt_olap_2463	chr10	52474575	52474975	401	*
wt_olap_2464	chr10	56228777	56229177	401	*
wt_olap_2465	chr10	57766083	57766483	401	*
wt_olap_2466	chr10	57797019	57797419	401	*
wt_olap_2467	chr10	58322768	58323168	401	*
wt_olap_2468	chr10	58326633	58327033	401	*
wt_olap_2469	chr10	58335635	58336035	401	*
wt_olap_2470	chr10	58456128	58456528	401	*
wt_olap_2471	chr10	59628666	59629066	401	*
wt_olap_2472	chr10	59947391	59947791	401	*
wt_olap_2473	chr10	59987576	59987976	401	*
wt_olap_2474	chr10	60027103	60027503	401	*
wt_olap_2475	chr10	60189228	60189628	401	*
wt_olap_2476	chr10	60698825	60699225	401	*
wt_olap_2477	chr10	60821014	60821414	401	*
wt_olap_2478	chr10	60956636	60957036	401	*
wt_olap_2479	chr10	61405911	61406311	401	*
wt_olap_2480	chr10	62300344	62300744	401	*
wt_olap_2481	chr10	62310345	62310745	401	*
wt_olap_2482	chr10	62327626	62328026	401	*
wt_olap_2483	chr10	62844399	62844799	401	*
wt_olap_2484	chr10	63036531	63036931	401	*
wt_olap_2485	chr10	63040265	63040665	401	*
wt_olap_2486	chr10	63261953	63262353	401	*
wt_olap_2487	chr10	63330246	63330646	401	*
wt_olap_2488	chr10	64476102	64476502	401	*
wt_olap_2489	chr10	66853257	66853657	401	*
wt_olap_2490	chr10	66893865	66894265	401	*
wt_olap_2491	chr10	66902362	66902762	401	*
wt_olap_2492	chr10	66968271	66968671	401	*
wt_olap_2493	chr10	66974340	66974740	401	*
wt_olap_2494	chr10	67107918	67108318	401	*
wt_olap_2495	chr10	67185496	67185896	401	*
wt_olap_2496	chr10	67901211	67901611	401	*
wt_olap_2497	chr10	67938506	67938906	401	*
wt_olap_2498	chr10	68700668	68701068	401	*
wt_olap_2499	chr10	69274262	69274662	401	*
wt_olap_2500	chr10	69439601	69440001	401	*
wt_olap_2501	chr10	70521395	70521795	401	*
wt_olap_2502	chr10	71348996	71349396	401	*
wt_olap_2503	chr10	72866665	72867065	401	*
wt_olap_2504	chr10	73700765	73701165	401	*
wt_olap_2505	chr10	73862176	73862576	401	*
wt_olap_2506	chr10	74693815	74694215	401	*
wt_olap_2507	chr10	74948870	74949270	401	*
wt_olap_2508	chr10	74976499	74976899	401	*
wt_olap_2509	chr10	75000132	75000532	401	*
wt_olap_2510	chr10	75444388	75444788	401	*
wt_olap_2511	chr10	75513633	75514033	401	*
wt_olap_2512	chr10	75517781	75518181	401	*
wt_olap_2513	chr10	76816604	76817004	401	*
wt_olap_2514	chr10	76824495	76824895	401	*
wt_olap_2515	chr10	76973670	76974070	401	*
wt_olap_2516	chr10	77008162	77008562	401	*
wt_olap_2517	chr10	77038757	77039157	401	*
wt_olap_2518	chr10	77597076	77597476	401	*
wt_olap_2519	chr10	77923804	77924204	401	*
wt_olap_2520	chr10	77941518	77941918	401	*
wt_olap_2521	chr10	78307448	78307848	401	*
wt_olap_2522	chr10	78310691	78311091	401	*
wt_olap_2523	chr10	79535819	79536219	401	*
wt_olap_2524	chr10	79669032	79669432	401	*
wt_olap_2525	chr10	79693575	79693975	401	*
wt_olap_2526	chr10	79908131	79908531	401	*
wt_olap_2527	chr10	79913966	79914366	401	*
wt_olap_2528	chr10	79984832	79985232	401	*
wt_olap_2529	chr10	80039742	80040142	401	*
wt_olap_2530	chr10	80045776	80046176	401	*
wt_olap_2531	chr10	80050991	80051391	401	*
wt_olap_2532	chr10	80051976	80052376	401	*
wt_olap_2533	chr10	80053319	80053719	401	*
wt_olap_2534	chr10	80167159	80167559	401	*
wt_olap_2535	chr10	80242071	80242471	401	*
wt_olap_2536	chr10	80331967	80332367	401	*
wt_olap_2537	chr10	80399479	80399879	401	*
wt_olap_2538	chr10	80433886	80434286	401	*
wt_olap_2539	chr10	80578970	80579370	401	*
wt_olap_2540	chr10	80900849	80901249	401	*
wt_olap_2541	chr10	81320617	81321017	401	*
wt_olap_2542	chr10	81406611	81407011	401	*
wt_olap_2543	chr10	81416357	81416757	401	*
wt_olap_2544	chr10	81496486	81496886	401	*
wt_olap_2545	chr10	84917014	84917414	401	*
wt_olap_2546	chr10	84918293	84918693	401	*
wt_olap_2547	chr10	84960495	84960895	401	*
wt_olap_2548	chr10	85014251	85014651	401	*
wt_olap_2549	chr10	85161686	85162086	401	*
wt_olap_2550	chr10	85557760	85558160	401	*
wt_olap_2551	chr10	86705844	86706244	401	*
wt_olap_2552	chr10	87248524	87248924	401	*
wt_olap_2553	chr10	89746611	89747011	401	*
wt_olap_2554	chr10	90761855	90762255	401	*
wt_olap_2555	chr10	91021533	91021933	401	*
wt_olap_2556	chr10	92981611	92982011	401	*
wt_olap_2557	chr10	93398414	93398814	401	*
wt_olap_2558	chr10	93501359	93501759	401	*
wt_olap_2559	chr10	93890020	93890420	401	*
wt_olap_2560	chr10	94005250	94005650	401	*
wt_olap_2561	chr10	94298452	94298852	401	*
wt_olap_2562	chr10	95221950	95222350	401	*
wt_olap_2563	chr10	96523810	96524210	401	*
wt_olap_2564	chr10	96616667	96617067	401	*
wt_olap_2565	chr10	98508799	98509199	401	*
wt_olap_2566	chr10	99127799	99128199	401	*
wt_olap_2567	chr10	99553226	99553626	401	*
wt_olap_2568	chr10	99940366	99940766	401	*
wt_olap_2569	chr10	100501025	100501425	401	*
wt_olap_2570	chr10	100891315	100891715	401	*
wt_olap_2571	chr10	105423232	105423632	401	*
wt_olap_2572	chr10	105865273	105865673	401	*
wt_olap_2573	chr10	106593251	106593651	401	*
wt_olap_2574	chr10	106632535	106632935	401	*
wt_olap_2575	chr10	106761309	106761709	401	*
wt_olap_2576	chr10	108153219	108153619	401	*
wt_olap_2577	chr10	108342345	108342745	401	*
wt_olap_2578	chr10	108407973	108408373	401	*
wt_olap_2579	chr10	108679655	108680055	401	*
wt_olap_2580	chr10	108961570	108961970	401	*
wt_olap_2581	chr10	109011714	109012114	401	*
wt_olap_2582	chr10	109723660	109724060	401	*
wt_olap_2583	chr10	111010575	111010975	401	*
wt_olap_2584	chr10	111031411	111031811	401	*
wt_olap_2585	chr10	111073064	111073464	401	*
wt_olap_2586	chr10	111247559	111247959	401	*
wt_olap_2587	chr10	111473887	111474287	401	*
wt_olap_2588	chr10	111476280	111476680	401	*
wt_olap_2589	chr10	111493861	111494261	401	*
wt_olap_2590	chr10	111932860	111933260	401	*
wt_olap_2591	chr10	111972494	111972894	401	*
wt_olap_2592	chr10	115391898	115392298	401	*
wt_olap_2593	chr10	116358966	116359366	401	*
wt_olap_2594	chr10	117158242	117158642	401	*
wt_olap_2595	chr10	117196686	117197086	401	*
wt_olap_2596	chr10	117222795	117223195	401	*
wt_olap_2597	chr10	117676754	117677154	401	*
wt_olap_2598	chr10	117995043	117995443	401	*
wt_olap_2599	chr10	118001754	118002154	401	*
wt_olap_2600	chr10	118122975	118123375	401	*
wt_olap_2601	chr10	118142456	118142856	401	*
wt_olap_2602	chr10	118870565	118870965	401	*
wt_olap_2603	chr10	118880793	118881193	401	*
wt_olap_2604	chr10	119065554	119065954	401	*
wt_olap_2605	chr10	119146030	119146430	401	*
wt_olap_2606	chr10	119240415	119240815	401	*
wt_olap_2607	chr10	120035269	120035669	401	*
wt_olap_2608	chr10	120965358	120965758	401	*
wt_olap_2609	chr10	121329618	121330018	401	*
wt_olap_2610	chr10	122701512	122701912	401	*
wt_olap_2611	chr10	122886691	122887091	401	*
wt_olap_2612	chr10	126780746	126781146	401	*
wt_olap_2613	chr10	126914270	126914670	401	*
wt_olap_2614	chr10	126918986	126919386	401	*
wt_olap_2615	chr10	127058102	127058502	401	*
wt_olap_2616	chr10	127121087	127121487	401	*
wt_olap_2617	chr10	127209564	127209964	401	*
wt_olap_2618	chr10	127510171	127510571	401	*
wt_olap_2619	chr10	127525036	127525436	401	*
wt_olap_2620	chr10	127975565	127975965	401	*
wt_olap_2621	chr10	128082893	128083293	401	*
wt_olap_2622	chr10	128270203	128270603	401	*
wt_olap_2623	chr10	128302995	128303395	401	*
wt_olap_2624	chr10	128337409	128337809	401	*
wt_olap_2625	chr10	128626641	128627041	401	*
wt_olap_2626	chr10	128696189	128696589	401	*
wt_olap_2627	chr10	128773408	128773808	401	*
wt_olap_2628	chr10	128821646	128822046	401	*
wt_olap_2629	chr11	3722860	3723260	401	*
wt_olap_2630	chr11	4121248	4121648	401	*
wt_olap_2631	chr11	4122722	4123122	401	*
wt_olap_2632	chr11	4808441	4808841	401	*
wt_olap_2633	chr11	4901970	4902370	401	*
wt_olap_2634	chr11	4923554	4923954	401	*
wt_olap_2635	chr11	4931157	4931557	401	*
wt_olap_2636	chr11	4992437	4992837	401	*
wt_olap_2637	chr11	4996577	4996977	401	*
wt_olap_2638	chr11	5540344	5540744	401	*
wt_olap_2639	chr11	5542109	5542509	401	*
wt_olap_2640	chr11	5563009	5563409	401	*
wt_olap_2641	chr11	5975087	5975487	401	*
wt_olap_2642	chr11	6434444	6434844	401	*
wt_olap_2643	chr11	6443530	6443930	401	*
wt_olap_2644	chr11	6514909	6515309	401	*
wt_olap_2645	chr11	6738515	6738915	401	*
wt_olap_2646	chr11	7056211	7056611	401	*
wt_olap_2647	chr11	7404795	7405195	401	*
wt_olap_2648	chr11	11982907	11983307	401	*
wt_olap_2649	chr11	12370958	12371358	401	*
wt_olap_2650	chr11	17163940	17164340	401	*
wt_olap_2651	chr11	17167505	17167905	401	*
wt_olap_2652	chr11	17942209	17942609	401	*
wt_olap_2653	chr11	18964363	18964763	401	*
wt_olap_2654	chr11	19093464	19093864	401	*
wt_olap_2655	chr11	20850169	20850569	401	*
wt_olap_2656	chr11	20872425	20872825	401	*
wt_olap_2657	chr11	21034261	21034661	401	*
wt_olap_2658	chr11	21060406	21060806	401	*
wt_olap_2659	chr11	21571919	21572319	401	*
wt_olap_2660	chr11	22742233	22742633	401	*
wt_olap_2661	chr11	22745356	22745756	401	*
wt_olap_2662	chr11	22989798	22990198	401	*
wt_olap_2663	chr11	23007510	23007910	401	*
wt_olap_2664	chr11	23009441	23009841	401	*
wt_olap_2665	chr11	26108627	26109027	401	*
wt_olap_2666	chr11	29172651	29173051	401	*
wt_olap_2667	chr11	29548014	29548414	401	*
wt_olap_2668	chr11	29735866	29736266	401	*
wt_olap_2669	chr11	30953481	30953881	401	*
wt_olap_2670	chr11	31671859	31672259	401	*
wt_olap_2671	chr11	32075038	32075438	401	*
wt_olap_2672	chr11	34169423	34169823	401	*
wt_olap_2673	chr11	35497963	35498363	401	*
wt_olap_2674	chr11	35607249	35607649	401	*
wt_olap_2675	chr11	35873862	35874262	401	*
wt_olap_2676	chr11	43240109	43240509	401	*
wt_olap_2677	chr11	43544820	43545220	401	*
wt_olap_2678	chr11	44544237	44544637	401	*
wt_olap_2679	chr11	44547845	44548245	401	*
wt_olap_2680	chr11	44561713	44562113	401	*
wt_olap_2681	chr11	44899992	44900392	401	*
wt_olap_2682	chr11	45966897	45967297	401	*
wt_olap_2683	chr11	48856480	48856880	401	*
wt_olap_2684	chr11	49243185	49243585	401	*
wt_olap_2685	chr11	49245749	49246149	401	*
wt_olap_2686	chr11	49698501	49698901	401	*
wt_olap_2687	chr11	49704780	49705180	401	*
wt_olap_2688	chr11	49712914	49713314	401	*
wt_olap_2689	chr11	50292258	50292658	401	*
wt_olap_2690	chr11	50374524	50374924	401	*
wt_olap_2691	chr11	50377307	50377707	401	*
wt_olap_2692	chr11	51473707	51474107	401	*
wt_olap_2693	chr11	51606871	51607271	401	*
wt_olap_2694	chr11	51619415	51619815	401	*
wt_olap_2695	chr11	51635878	51636278	401	*
wt_olap_2696	chr11	51700951	51701351	401	*
wt_olap_2697	chr11	53300538	53300938	401	*
wt_olap_2698	chr11	53430815	53431215	401	*
wt_olap_2699	chr11	54305373	54305773	401	*
wt_olap_2700	chr11	54522439	54522839	401	*
wt_olap_2701	chr11	55383483	55383883	401	*
wt_olap_2702	chr11	55469136	55469536	401	*
wt_olap_2703	chr11	55890166	55890566	401	*
wt_olap_2704	chr11	57467833	57468233	401	*
wt_olap_2705	chr11	57496689	57497089	401	*
wt_olap_2706	chr11	57524061	57524461	401	*
wt_olap_2707	chr11	57682638	57683038	401	*
wt_olap_2708	chr11	57685654	57686054	401	*
wt_olap_2709	chr11	57716703	57717103	401	*
wt_olap_2710	chr11	57933056	57933456	401	*
wt_olap_2711	chr11	58111061	58111461	401	*
wt_olap_2712	chr11	58955510	58955910	401	*
wt_olap_2713	chr11	59187816	59188216	401	*
wt_olap_2714	chr11	59811144	59811544	401	*
wt_olap_2715	chr11	60046354	60046754	401	*
wt_olap_2716	chr11	60352891	60353291	401	*
wt_olap_2717	chr11	60537384	60537784	401	*
wt_olap_2718	chr11	60830400	60830800	401	*
wt_olap_2719	chr11	61115785	61116185	401	*
wt_olap_2720	chr11	61175037	61175437	401	*
wt_olap_2721	chr11	61268497	61268897	401	*
wt_olap_2722	chr11	61541108	61541508	401	*
wt_olap_2723	chr11	61884709	61885109	401	*
wt_olap_2724	chr11	61997073	61997473	401	*
wt_olap_2725	chr11	62313639	62314039	401	*
wt_olap_2726	chr11	62535580	62535980	401	*
wt_olap_2727	chr11	62551063	62551463	401	*
wt_olap_2728	chr11	62739673	62740073	401	*
wt_olap_2729	chr11	63707047	63707447	401	*
wt_olap_2730	chr11	63782539	63782939	401	*
wt_olap_2731	chr11	63875073	63875473	401	*
wt_olap_2732	chr11	63891630	63892030	401	*
wt_olap_2733	chr11	63893397	63893797	401	*
wt_olap_2734	chr11	63953872	63954272	401	*
wt_olap_2735	chr11	65231833	65232233	401	*
wt_olap_2736	chr11	65716812	65717212	401	*
wt_olap_2737	chr11	66157133	66157533	401	*
wt_olap_2738	chr11	67007970	67008370	401	*
wt_olap_2739	chr11	67681843	67682243	401	*
wt_olap_2740	chr11	67695108	67695508	401	*
wt_olap_2741	chr11	67699478	67699878	401	*
wt_olap_2742	chr11	67703081	67703481	401	*
wt_olap_2743	chr11	68004348	68004748	401	*
wt_olap_2744	chr11	68542249	68542649	401	*
wt_olap_2745	chr11	68764622	68765022	401	*
wt_olap_2746	chr11	68974090	68974490	401	*
wt_olap_2747	chr11	69094735	69095135	401	*
wt_olap_2748	chr11	69236863	69237263	401	*
wt_olap_2749	chr11	69245631	69246031	401	*
wt_olap_2750	chr11	69395559	69395959	401	*
wt_olap_2751	chr11	69548052	69548452	401	*
wt_olap_2752	chr11	69567576	69567976	401	*
wt_olap_2753	chr11	69591991	69592391	401	*
wt_olap_2754	chr11	69653413	69653813	401	*
wt_olap_2755	chr11	69672321	69672721	401	*
wt_olap_2756	chr11	69693558	69693958	401	*
wt_olap_2757	chr11	69759010	69759410	401	*
