label	seqnames	start	end	width	strand
e80a_olap_4454	chr9	121694695	121695095	401	*
e80a_olap_4455	chr9	121703636	121704036	401	*
e80a_olap_4456	chr9	121710123	121710523	401	*
e80a_olap_4457	chr9	121730510	121730910	401	*
e80a_olap_4458	chr9	121975977	121976377	401	*
e80a_olap_4459	chr9	122048191	122048591	401	*
e80a_olap_4460	chr9	122055922	122056322	401	*
e80a_olap_4461	chr9	122170824	122171224	401	*
e80a_olap_4462	chr9	122234802	122235202	401	*
e80a_olap_4463	chr9	122265776	122266176	401	*
e80a_olap_4464	chr9	122667516	122667916	401	*
e80a_olap_4465	chr9	122678228	122678628	401	*
e80a_olap_4466	chr9	122942171	122942571	401	*
e80a_olap_4467	chr9	123019486	123019886	401	*
e80a_olap_4468	chr9	123024286	123024686	401	*
e80a_olap_4469	chr9	123496357	123496757	401	*
e80a_olap_4470	chr9	123850789	123851189	401	*
e80a_olap_4471	chr9	124123226	124123626	401	*
e80a_olap_4472	chr9	124424831	124425231	401	*
e80a_olap_4473	chr10	3741140	3741540	401	*
e80a_olap_4474	chr10	3827205	3827605	401	*
e80a_olap_4475	chr10	3943941	3944341	401	*
e80a_olap_4476	chr10	3965720	3966120	401	*
e80a_olap_4477	chr10	4809458	4809858	401	*
e80a_olap_4478	chr10	7725536	7725936	401	*
e80a_olap_4479	chr10	7735637	7736037	401	*
e80a_olap_4480	chr10	7941072	7941472	401	*
e80a_olap_4481	chr10	7975067	7975467	401	*
e80a_olap_4482	chr10	9448568	9448968	401	*
e80a_olap_4483	chr10	9879179	9879579	401	*
e80a_olap_4484	chr10	9892964	9893364	401	*
e80a_olap_4485	chr10	9899769	9900169	401	*
e80a_olap_4486	chr10	9962781	9963181	401	*
e80a_olap_4487	chr10	10208291	10208691	401	*
e80a_olap_4488	chr10	11410782	11411182	401	*
e80a_olap_4489	chr10	11962894	11963294	401	*
e80a_olap_4490	chr10	13008165	13008565	401	*
e80a_olap_4491	chr10	13240574	13240974	401	*
e80a_olap_4492	chr10	13429248	13429648	401	*
e80a_olap_4493	chr10	13573150	13573550	401	*
e80a_olap_4494	chr10	13888772	13889172	401	*
e80a_olap_4495	chr10	14200433	14200833	401	*
e80a_olap_4496	chr10	14705408	14705808	401	*
e80a_olap_4497	chr10	17725540	17725940	401	*
e80a_olap_4498	chr10	17727806	17728206	401	*
e80a_olap_4499	chr10	18208214	18208614	401	*
e80a_olap_4500	chr10	18953608	18954008	401	*
e80a_olap_4501	chr10	19010886	19011286	401	*
e80a_olap_4502	chr10	19185984	19186384	401	*
e80a_olap_4503	chr10	19591690	19592090	401	*
e80a_olap_4504	chr10	20149601	20150001	401	*
e80a_olap_4505	chr10	20194799	20195199	401	*
e80a_olap_4506	chr10	20199475	20199875	401	*
e80a_olap_4507	chr10	20200675	20201075	401	*
e80a_olap_4508	chr10	20202410	20202810	401	*
e80a_olap_4509	chr10	20205689	20206089	401	*
e80a_olap_4510	chr10	20312160	20312560	401	*
e80a_olap_4511	chr10	20700214	20700614	401	*
e80a_olap_4512	chr10	21994495	21994895	401	*
e80a_olap_4513	chr10	22636994	22637394	401	*
e80a_olap_4514	chr10	24037136	24037536	401	*
e80a_olap_4515	chr10	24869664	24870064	401	*
e80a_olap_4516	chr10	24958947	24959347	401	*
e80a_olap_4517	chr10	25016202	25016602	401	*
e80a_olap_4518	chr10	25311469	25311869	401	*
e80a_olap_4519	chr10	25316613	25317013	401	*
e80a_olap_4520	chr10	25408106	25408506	401	*
e80a_olap_4521	chr10	25433599	25433999	401	*
e80a_olap_4522	chr10	27101310	27101710	401	*
e80a_olap_4523	chr10	27181820	27182220	401	*
e80a_olap_4524	chr10	29099356	29099756	401	*
e80a_olap_4525	chr10	29213429	29213829	401	*
e80a_olap_4526	chr10	31595441	31595841	401	*
e80a_olap_4527	chr10	36473277	36473677	401	*
e80a_olap_4528	chr10	37000993	37001393	401	*
e80a_olap_4529	chr10	39133710	39134110	401	*
e80a_olap_4530	chr10	39137745	39138145	401	*
e80a_olap_4531	chr10	39265350	39265750	401	*
e80a_olap_4532	chr10	39387700	39388100	401	*
e80a_olap_4533	chr10	39541015	39541415	401	*
e80a_olap_4534	chr10	39552190	39552590	401	*
e80a_olap_4535	chr10	39589713	39590113	401	*
e80a_olap_4536	chr10	39631630	39632030	401	*
e80a_olap_4537	chr10	39641847	39642247	401	*
e80a_olap_4538	chr10	39691341	39691741	401	*
e80a_olap_4539	chr10	39871067	39871467	401	*
e80a_olap_4540	chr10	40136396	40136796	401	*
e80a_olap_4541	chr10	40317315	40317715	401	*
e80a_olap_4542	chr10	40342027	40342427	401	*
e80a_olap_4543	chr10	40348631	40349031	401	*
e80a_olap_4544	chr10	40406562	40406962	401	*
e80a_olap_4545	chr10	40883138	40883538	401	*
e80a_olap_4546	chr10	40998889	40999289	401	*
e80a_olap_4547	chr10	41208877	41209277	401	*
e80a_olap_4548	chr10	41286897	41287297	401	*
e80a_olap_4549	chr10	41294978	41295378	401	*
e80a_olap_4550	chr10	41403028	41403428	401	*
e80a_olap_4551	chr10	41635850	41636250	401	*
e80a_olap_4552	chr10	41652349	41652749	401	*
e80a_olap_4553	chr10	41889465	41889865	401	*
e80a_olap_4554	chr10	42006953	42007353	401	*
e80a_olap_4555	chr10	42199342	42199742	401	*
e80a_olap_4556	chr10	42204809	42205209	401	*
e80a_olap_4557	chr10	42231659	42232059	401	*
e80a_olap_4558	chr10	42232586	42232986	401	*
e80a_olap_4559	chr10	42234085	42234485	401	*
e80a_olap_4560	chr10	42239516	42239916	401	*
e80a_olap_4561	chr10	42271662	42272062	401	*
e80a_olap_4562	chr10	42523432	42523832	401	*
e80a_olap_4563	chr10	42735688	42736088	401	*
e80a_olap_4564	chr10	43759915	43760315	401	*
e80a_olap_4565	chr10	43845612	43846012	401	*
e80a_olap_4566	chr10	44464575	44464975	401	*
e80a_olap_4567	chr10	44476542	44476942	401	*
e80a_olap_4568	chr10	50609713	50610113	401	*
e80a_olap_4569	chr10	50792905	50793305	401	*
e80a_olap_4570	chr10	52310375	52310775	401	*
e80a_olap_4571	chr10	52749621	52750021	401	*
e80a_olap_4572	chr10	53646002	53646402	401	*
e80a_olap_4573	chr10	53735187	53735587	401	*
e80a_olap_4574	chr10	56228777	56229177	401	*
e80a_olap_4575	chr10	57766083	57766483	401	*
e80a_olap_4576	chr10	57784545	57784945	401	*
e80a_olap_4577	chr10	57797019	57797419	401	*
e80a_olap_4578	chr10	58322768	58323168	401	*
e80a_olap_4579	chr10	58559797	58560197	401	*
e80a_olap_4580	chr10	59987576	59987976	401	*
e80a_olap_4581	chr10	60002505	60002905	401	*
e80a_olap_4582	chr10	60027103	60027503	401	*
e80a_olap_4583	chr10	60109514	60109914	401	*
e80a_olap_4584	chr10	60189228	60189628	401	*
e80a_olap_4585	chr10	60261513	60261913	401	*
e80a_olap_4586	chr10	60698825	60699225	401	*
e80a_olap_4587	chr10	60731508	60731908	401	*
e80a_olap_4588	chr10	60821014	60821414	401	*
e80a_olap_4589	chr10	60915308	60915708	401	*
e80a_olap_4590	chr10	60956636	60957036	401	*
e80a_olap_4591	chr10	61263093	61263493	401	*
e80a_olap_4592	chr10	61558307	61558707	401	*
e80a_olap_4593	chr10	61679969	61680369	401	*
e80a_olap_4594	chr10	61695244	61695644	401	*
e80a_olap_4595	chr10	62300344	62300744	401	*
e80a_olap_4596	chr10	62310345	62310745	401	*
e80a_olap_4597	chr10	62327626	62328026	401	*
e80a_olap_4598	chr10	62413032	62413432	401	*
e80a_olap_4599	chr10	62792537	62792937	401	*
e80a_olap_4600	chr10	62844399	62844799	401	*
e80a_olap_4601	chr10	63036531	63036931	401	*
e80a_olap_4602	chr10	63040265	63040665	401	*
e80a_olap_4603	chr10	63089867	63090267	401	*
e80a_olap_4604	chr10	63330246	63330646	401	*
e80a_olap_4605	chr10	64476102	64476502	401	*
e80a_olap_4606	chr10	64661166	64661566	401	*
e80a_olap_4607	chr10	66853257	66853657	401	*
e80a_olap_4608	chr10	66902362	66902762	401	*
e80a_olap_4609	chr10	66974340	66974740	401	*
e80a_olap_4610	chr10	67107918	67108318	401	*
e80a_olap_4611	chr10	67131207	67131607	401	*
e80a_olap_4612	chr10	67185496	67185896	401	*
e80a_olap_4613	chr10	67866452	67866852	401	*
e80a_olap_4614	chr10	67901211	67901611	401	*
e80a_olap_4615	chr10	67938506	67938906	401	*
e80a_olap_4616	chr10	68700668	68701068	401	*
e80a_olap_4617	chr10	68740240	68740640	401	*
e80a_olap_4618	chr10	69211888	69212288	401	*
e80a_olap_4619	chr10	69274262	69274662	401	*
e80a_olap_4620	chr10	69352749	69353149	401	*
e80a_olap_4621	chr10	69691034	69691434	401	*
e80a_olap_4622	chr10	69924217	69924617	401	*
e80a_olap_4623	chr10	69968494	69968894	401	*
e80a_olap_4624	chr10	70060717	70061117	401	*
e80a_olap_4625	chr10	70072697	70073097	401	*
e80a_olap_4626	chr10	70081208	70081608	401	*
e80a_olap_4627	chr10	70139310	70139710	401	*
e80a_olap_4628	chr10	70521395	70521795	401	*
e80a_olap_4629	chr10	70544811	70545211	401	*
e80a_olap_4630	chr10	70587990	70588390	401	*
e80a_olap_4631	chr10	73700765	73701165	401	*
e80a_olap_4632	chr10	73862176	73862576	401	*
e80a_olap_4633	chr10	73936112	73936512	401	*
e80a_olap_4634	chr10	74071903	74072303	401	*
e80a_olap_4635	chr10	74856572	74856972	401	*
e80a_olap_4636	chr10	74948870	74949270	401	*
e80a_olap_4637	chr10	74966517	74966917	401	*
e80a_olap_4638	chr10	74971614	74972014	401	*
e80a_olap_4639	chr10	74976499	74976899	401	*
e80a_olap_4640	chr10	74997306	74997706	401	*
e80a_olap_4641	chr10	75000132	75000532	401	*
e80a_olap_4642	chr10	75148418	75148818	401	*
e80a_olap_4643	chr10	75151212	75151612	401	*
e80a_olap_4644	chr10	75444388	75444788	401	*
e80a_olap_4645	chr10	75513633	75514033	401	*
e80a_olap_4646	chr10	75517781	75518181	401	*
e80a_olap_4647	chr10	75935567	75935967	401	*
e80a_olap_4648	chr10	75951845	75952245	401	*
e80a_olap_4649	chr10	76381354	76381754	401	*
e80a_olap_4650	chr10	76816604	76817004	401	*
e80a_olap_4651	chr10	76824495	76824895	401	*
e80a_olap_4652	chr10	76940117	76940517	401	*
e80a_olap_4653	chr10	76973670	76974070	401	*
e80a_olap_4654	chr10	77008162	77008562	401	*
e80a_olap_4655	chr10	77038757	77039157	401	*
e80a_olap_4656	chr10	77339351	77339751	401	*
e80a_olap_4657	chr10	77413683	77414083	401	*
e80a_olap_4658	chr10	77819206	77819606	401	*
e80a_olap_4659	chr10	77941518	77941918	401	*
e80a_olap_4660	chr10	78307448	78307848	401	*
e80a_olap_4661	chr10	78310691	78311091	401	*
e80a_olap_4662	chr10	78322343	78322743	401	*
e80a_olap_4663	chr10	78574756	78575156	401	*
e80a_olap_4664	chr10	79535819	79536219	401	*
e80a_olap_4665	chr10	79669032	79669432	401	*
e80a_olap_4666	chr10	79693575	79693975	401	*
e80a_olap_4667	chr10	79766938	79767338	401	*
e80a_olap_4668	chr10	79854048	79854448	401	*
e80a_olap_4669	chr10	79908131	79908531	401	*
e80a_olap_4670	chr10	79913966	79914366	401	*
e80a_olap_4671	chr10	79984832	79985232	401	*
e80a_olap_4672	chr10	80032217	80032617	401	*
e80a_olap_4673	chr10	80039742	80040142	401	*
e80a_olap_4674	chr10	80045776	80046176	401	*
e80a_olap_4675	chr10	80050991	80051391	401	*
e80a_olap_4676	chr10	80051976	80052376	401	*
e80a_olap_4677	chr10	80053319	80053719	401	*
e80a_olap_4678	chr10	80167159	80167559	401	*
e80a_olap_4679	chr10	80242071	80242471	401	*
e80a_olap_4680	chr10	80291812	80292212	401	*
e80a_olap_4681	chr10	80320406	80320806	401	*
e80a_olap_4682	chr10	80331967	80332367	401	*
e80a_olap_4683	chr10	80355438	80355838	401	*
e80a_olap_4684	chr10	80376200	80376600	401	*
e80a_olap_4685	chr10	80399479	80399879	401	*
e80a_olap_4686	chr10	80433886	80434286	401	*
e80a_olap_4687	chr10	80447708	80448108	401	*
e80a_olap_4688	chr10	80561619	80562019	401	*
e80a_olap_4689	chr10	80578970	80579370	401	*
e80a_olap_4690	chr10	80589096	80589496	401	*
e80a_olap_4691	chr10	80590248	80590648	401	*
e80a_olap_4692	chr10	80596238	80596638	401	*
e80a_olap_4693	chr10	80622258	80622658	401	*
e80a_olap_4694	chr10	80742239	80742639	401	*
e80a_olap_4695	chr10	80798444	80798844	401	*
e80a_olap_4696	chr10	80808058	80808458	401	*
e80a_olap_4697	chr10	80826191	80826591	401	*
e80a_olap_4698	chr10	80829446	80829846	401	*
e80a_olap_4699	chr10	80900849	80901249	401	*
e80a_olap_4700	chr10	81320617	81321017	401	*
e80a_olap_4701	chr10	81390108	81390508	401	*
e80a_olap_4702	chr10	81416357	81416757	401	*
e80a_olap_4703	chr10	81435363	81435763	401	*
e80a_olap_4704	chr10	81496486	81496886	401	*
e80a_olap_4705	chr10	83566119	83566519	401	*
e80a_olap_4706	chr10	84526947	84527347	401	*
e80a_olap_4707	chr10	84622035	84622435	401	*
e80a_olap_4708	chr10	84910879	84911279	401	*
e80a_olap_4709	chr10	84917014	84917414	401	*
e80a_olap_4710	chr10	84918293	84918693	401	*
e80a_olap_4711	chr10	84960495	84960895	401	*
e80a_olap_4712	chr10	85165806	85166206	401	*
e80a_olap_4713	chr10	85176527	85176927	401	*
e80a_olap_4714	chr10	85183584	85183984	401	*
e80a_olap_4715	chr10	85386554	85386954	401	*
e80a_olap_4716	chr10	85557760	85558160	401	*
e80a_olap_4717	chr10	85916933	85917333	401	*
e80a_olap_4718	chr10	86341318	86341718	401	*
e80a_olap_4719	chr10	86476916	86477316	401	*
e80a_olap_4720	chr10	86705844	86706244	401	*
e80a_olap_4721	chr10	87488795	87489195	401	*
e80a_olap_4722	chr10	89746611	89747011	401	*
e80a_olap_4723	chr10	90761855	90762255	401	*
e80a_olap_4724	chr10	91151838	91152238	401	*
e80a_olap_4725	chr10	91161968	91162368	401	*
e80a_olap_4726	chr10	91181633	91182033	401	*
e80a_olap_4727	chr10	93278537	93278937	401	*
e80a_olap_4728	chr10	93398414	93398814	401	*
e80a_olap_4729	chr10	93402012	93402412	401	*
e80a_olap_4730	chr10	93453171	93453571	401	*
e80a_olap_4731	chr10	93890020	93890420	401	*
e80a_olap_4732	chr10	94005250	94005650	401	*
e80a_olap_4733	chr10	94198717	94199117	401	*
e80a_olap_4734	chr10	94298452	94298852	401	*
e80a_olap_4735	chr10	94433943	94434343	401	*
e80a_olap_4736	chr10	94495534	94495934	401	*
e80a_olap_4737	chr10	94858316	94858716	401	*
e80a_olap_4738	chr10	94918199	94918599	401	*
e80a_olap_4739	chr10	95131508	95131908	401	*
e80a_olap_4740	chr10	95221950	95222350	401	*
e80a_olap_4741	chr10	95948521	95948921	401	*
e80a_olap_4742	chr10	96223878	96224278	401	*
e80a_olap_4743	chr10	96259359	96259759	401	*
e80a_olap_4744	chr10	96289011	96289411	401	*
e80a_olap_4745	chr10	96523810	96524210	401	*
e80a_olap_4746	chr10	96616667	96617067	401	*
e80a_olap_4747	chr10	96619826	96620226	401	*
e80a_olap_4748	chr10	96637024	96637424	401	*
e80a_olap_4749	chr10	96646527	96646927	401	*
e80a_olap_4750	chr10	98332809	98333209	401	*
e80a_olap_4751	chr10	98333746	98334146	401	*
e80a_olap_4752	chr10	98350222	98350622	401	*
e80a_olap_4753	chr10	98508799	98509199	401	*
e80a_olap_4754	chr10	98943957	98944357	401	*
e80a_olap_4755	chr10	99115797	99116197	401	*
e80a_olap_4756	chr10	99127799	99128199	401	*
e80a_olap_4757	chr10	99507674	99508074	401	*
e80a_olap_4758	chr10	99553226	99553626	401	*
e80a_olap_4759	chr10	99683583	99683983	401	*
e80a_olap_4760	chr10	99935489	99935889	401	*
e80a_olap_4761	chr10	99940366	99940766	401	*
e80a_olap_4762	chr10	100111235	100111635	401	*
e80a_olap_4763	chr10	100487184	100487584	401	*
e80a_olap_4764	chr10	100501025	100501425	401	*
e80a_olap_4765	chr10	103369086	103369486	401	*
e80a_olap_4766	chr10	105020011	105020411	401	*
e80a_olap_4767	chr10	105865273	105865673	401	*
e80a_olap_4768	chr10	106632535	106632935	401	*
e80a_olap_4769	chr10	108153219	108153619	401	*
e80a_olap_4770	chr10	108300802	108301202	401	*
e80a_olap_4771	chr10	108407973	108408373	401	*
e80a_olap_4772	chr10	108679655	108680055	401	*
e80a_olap_4773	chr10	108832256	108832656	401	*
e80a_olap_4774	chr10	108874800	108875200	401	*
e80a_olap_4775	chr10	109011714	109012114	401	*
e80a_olap_4776	chr10	109723660	109724060	401	*
e80a_olap_4777	chr10	109732367	109732767	401	*
e80a_olap_4778	chr10	110857730	110858130	401	*
e80a_olap_4779	chr10	110986281	110986681	401	*
e80a_olap_4780	chr10	110988715	110989115	401	*
e80a_olap_4781	chr10	110989856	110990256	401	*
e80a_olap_4782	chr10	110992058	110992458	401	*
e80a_olap_4783	chr10	111010575	111010975	401	*
e80a_olap_4784	chr10	111031411	111031811	401	*
e80a_olap_4785	chr10	111073064	111073464	401	*
e80a_olap_4786	chr10	111083229	111083629	401	*
e80a_olap_4787	chr10	111223212	111223612	401	*
e80a_olap_4788	chr10	111440872	111441272	401	*
e80a_olap_4789	chr10	111451409	111451809	401	*
e80a_olap_4790	chr10	111472794	111473194	401	*
e80a_olap_4791	chr10	111473887	111474287	401	*
e80a_olap_4792	chr10	111474701	111475101	401	*
e80a_olap_4793	chr10	111476280	111476680	401	*
e80a_olap_4794	chr10	111493861	111494261	401	*
e80a_olap_4795	chr10	111932860	111933260	401	*
e80a_olap_4796	chr10	111972494	111972894	401	*
e80a_olap_4797	chr10	115384641	115385041	401	*
e80a_olap_4798	chr10	115391898	115392298	401	*
e80a_olap_4799	chr10	115572075	115572475	401	*
e80a_olap_4800	chr10	117105112	117105512	401	*
e80a_olap_4801	chr10	117158242	117158642	401	*
e80a_olap_4802	chr10	117196686	117197086	401	*
e80a_olap_4803	chr10	117209650	117210050	401	*
e80a_olap_4804	chr10	117418747	117419147	401	*
e80a_olap_4805	chr10	117431984	117432384	401	*
e80a_olap_4806	chr10	117498394	117498794	401	*
e80a_olap_4807	chr10	117676754	117677154	401	*
e80a_olap_4808	chr10	117746376	117746776	401	*
e80a_olap_4809	chr10	117792551	117792951	401	*
e80a_olap_4810	chr10	117809179	117809579	401	*
e80a_olap_4811	chr10	117908065	117908465	401	*
e80a_olap_4812	chr10	117995043	117995443	401	*
e80a_olap_4813	chr10	118121804	118122204	401	*
e80a_olap_4814	chr10	118142456	118142856	401	*
e80a_olap_4815	chr10	118641038	118641438	401	*
e80a_olap_4816	chr10	118646354	118646754	401	*
e80a_olap_4817	chr10	118722795	118723195	401	*
e80a_olap_4818	chr10	118805142	118805542	401	*
e80a_olap_4819	chr10	118857404	118857804	401	*
e80a_olap_4820	chr10	119065554	119065954	401	*
e80a_olap_4821	chr10	119090669	119091069	401	*
e80a_olap_4822	chr10	119131953	119132353	401	*
e80a_olap_4823	chr10	119135074	119135474	401	*
e80a_olap_4824	chr10	119146030	119146430	401	*
e80a_olap_4825	chr10	119240415	119240815	401	*
e80a_olap_4826	chr10	120833853	120834253	401	*
e80a_olap_4827	chr10	120965358	120965758	401	*
e80a_olap_4828	chr10	121329618	121330018	401	*
e80a_olap_4829	chr10	121368711	121369111	401	*
e80a_olap_4830	chr10	122054363	122054763	401	*
e80a_olap_4831	chr10	122552331	122552731	401	*
e80a_olap_4832	chr10	122693064	122693464	401	*
e80a_olap_4833	chr10	122697695	122698095	401	*
e80a_olap_4834	chr10	122701512	122701912	401	*
e80a_olap_4835	chr10	122771082	122771482	401	*
e80a_olap_4836	chr10	122775252	122775652	401	*
e80a_olap_4837	chr10	122886691	122887091	401	*
e80a_olap_4838	chr10	125805395	125805795	401	*
e80a_olap_4839	chr10	126440078	126440478	401	*
e80a_olap_4840	chr10	126780746	126781146	401	*
e80a_olap_4841	chr10	126914270	126914670	401	*
e80a_olap_4842	chr10	126918986	126919386	401	*
e80a_olap_4843	chr10	126980913	126981313	401	*
e80a_olap_4844	chr10	127058102	127058502	401	*
e80a_olap_4845	chr10	127070151	127070551	401	*
e80a_olap_4846	chr10	127121087	127121487	401	*
e80a_olap_4847	chr10	127209564	127209964	401	*
e80a_olap_4848	chr10	127290492	127290892	401	*
e80a_olap_4849	chr10	127334364	127334764	401	*
e80a_olap_4850	chr10	127460063	127460463	401	*
e80a_olap_4851	chr10	127525036	127525436	401	*
e80a_olap_4852	chr10	127635798	127636198	401	*
e80a_olap_4853	chr10	127975565	127975965	401	*
e80a_olap_4854	chr10	128058080	128058480	401	*
e80a_olap_4855	chr10	128082893	128083293	401	*
e80a_olap_4856	chr10	128097555	128097955	401	*
e80a_olap_4857	chr10	128270203	128270603	401	*
e80a_olap_4858	chr10	128294949	128295349	401	*
e80a_olap_4859	chr10	128302995	128303395	401	*
e80a_olap_4860	chr10	128337409	128337809	401	*
e80a_olap_4861	chr10	128411377	128411777	401	*
e80a_olap_4862	chr10	128525961	128526361	401	*
e80a_olap_4863	chr10	128546230	128546630	401	*
e80a_olap_4864	chr10	128548964	128549364	401	*
e80a_olap_4865	chr10	128577559	128577959	401	*
e80a_olap_4866	chr10	128626641	128627041	401	*
e80a_olap_4867	chr10	128662503	128662903	401	*
e80a_olap_4868	chr10	128696189	128696589	401	*
e80a_olap_4869	chr10	128748245	128748645	401	*
e80a_olap_4870	chr10	128803764	128804164	401	*
e80a_olap_4871	chr10	128805284	128805684	401	*
e80a_olap_4872	chr10	128821646	128822046	401	*
e80a_olap_4873	chr10	128909007	128909407	401	*
e80a_olap_4874	chr11	3352985	3353385	401	*
e80a_olap_4875	chr11	3362227	3362627	401	*
e80a_olap_4876	chr11	3367830	3368230	401	*
e80a_olap_4877	chr11	3722860	3723260	401	*
e80a_olap_4878	chr11	3963560	3963960	401	*
e80a_olap_4879	chr11	4086175	4086575	401	*
e80a_olap_4880	chr11	4096530	4096930	401	*
e80a_olap_4881	chr11	4122722	4123122	401	*
e80a_olap_4882	chr11	4627629	4628029	401	*
e80a_olap_4883	chr11	4704425	4704825	401	*
e80a_olap_4884	chr11	4735342	4735742	401	*
e80a_olap_4885	chr11	4901970	4902370	401	*
e80a_olap_4886	chr11	4923554	4923954	401	*
e80a_olap_4887	chr11	4931157	4931557	401	*
e80a_olap_4888	chr11	4967572	4967972	401	*
e80a_olap_4889	chr11	4992437	4992837	401	*
e80a_olap_4890	chr11	4996577	4996977	401	*
e80a_olap_4891	chr11	5009723	5010123	401	*
e80a_olap_4892	chr11	5292271	5292671	401	*
e80a_olap_4893	chr11	5540344	5540744	401	*
e80a_olap_4894	chr11	5542109	5542509	401	*
e80a_olap_4895	chr11	5563009	5563409	401	*
e80a_olap_4896	chr11	5649956	5650356	401	*
e80a_olap_4897	chr11	5837899	5838299	401	*
e80a_olap_4898	chr11	5975087	5975487	401	*
e80a_olap_4899	chr11	6292334	6292734	401	*
e80a_olap_4900	chr11	6497219	6497619	401	*
e80a_olap_4901	chr11	6514909	6515309	401	*
e80a_olap_4902	chr11	6605853	6606253	401	*
e80a_olap_4903	chr11	6738515	6738915	401	*
e80a_olap_4904	chr11	7056211	7056611	401	*
e80a_olap_4905	chr11	7404795	7405195	401	*
e80a_olap_4906	chr11	12370958	12371358	401	*
e80a_olap_4907	chr11	16951039	16951439	401	*
e80a_olap_4908	chr11	17051606	17052006	401	*
e80a_olap_4909	chr11	17052279	17052679	401	*
e80a_olap_4910	chr11	17163940	17164340	401	*
e80a_olap_4911	chr11	17167505	17167905	401	*
e80a_olap_4912	chr11	17211481	17211881	401	*
e80a_olap_4913	chr11	17353662	17354062	401	*
e80a_olap_4914	chr11	17942209	17942609	401	*
e80a_olap_4915	chr11	18916716	18917116	401	*
e80a_olap_4916	chr11	19013166	19013566	401	*
e80a_olap_4917	chr11	19018690	19019090	401	*
e80a_olap_4918	chr11	19020316	19020716	401	*
e80a_olap_4919	chr11	19093464	19093864	401	*
e80a_olap_4920	chr11	19181518	19181918	401	*
e80a_olap_4921	chr11	20830324	20830724	401	*
e80a_olap_4922	chr11	20843586	20843986	401	*
e80a_olap_4923	chr11	20850169	20850569	401	*
e80a_olap_4924	chr11	20872425	20872825	401	*
e80a_olap_4925	chr11	21034261	21034661	401	*
e80a_olap_4926	chr11	21571919	21572319	401	*
e80a_olap_4927	chr11	22286939	22287339	401	*
e80a_olap_4928	chr11	22499226	22499626	401	*
e80a_olap_4929	chr11	22692444	22692844	401	*
e80a_olap_4930	chr11	22742233	22742633	401	*
e80a_olap_4931	chr11	22745356	22745756	401	*
e80a_olap_4932	chr11	22978758	22979158	401	*
e80a_olap_4933	chr11	22982141	22982541	401	*
e80a_olap_4934	chr11	22989798	22990198	401	*
e80a_olap_4935	chr11	23007510	23007910	401	*
e80a_olap_4936	chr11	23009441	23009841	401	*
e80a_olap_4937	chr11	23010751	23011151	401	*
e80a_olap_4938	chr11	23012345	23012745	401	*
e80a_olap_4939	chr11	23067888	23068288	401	*
e80a_olap_4940	chr11	23355726	23356126	401	*
e80a_olap_4941	chr11	23981837	23982237	401	*
e80a_olap_4942	chr11	26108627	26109027	401	*
e80a_olap_4943	chr11	29140411	29140811	401	*
e80a_olap_4944	chr11	29247219	29247619	401	*
e80a_olap_4945	chr11	29506040	29506440	401	*
e80a_olap_4946	chr11	29548014	29548414	401	*
e80a_olap_4947	chr11	29692616	29693016	401	*
e80a_olap_4948	chr11	29718448	29718848	401	*
e80a_olap_4949	chr11	29735866	29736266	401	*
e80a_olap_4950	chr11	30025937	30026337	401	*
e80a_olap_4951	chr11	30197943	30198343	401	*
e80a_olap_4952	chr11	30657133	30657533	401	*
e80a_olap_4953	chr11	30986737	30987137	401	*
e80a_olap_4954	chr11	31671859	31672259	401	*
e80a_olap_4955	chr11	31936936	31937336	401	*
e80a_olap_4956	chr11	32020048	32020448	401	*
e80a_olap_4957	chr11	34341650	34342050	401	*
e80a_olap_4958	chr11	35318182	35318582	401	*
e80a_olap_4959	chr11	35769207	35769607	401	*
e80a_olap_4960	chr11	35819273	35819673	401	*
e80a_olap_4961	chr11	35873862	35874262	401	*
e80a_olap_4962	chr11	42843706	42844106	401	*
e80a_olap_4963	chr11	43227717	43228117	401	*
e80a_olap_4964	chr11	43240109	43240509	401	*
e80a_olap_4965	chr11	43544820	43545220	401	*
e80a_olap_4966	chr11	44514543	44514943	401	*
e80a_olap_4967	chr11	44519953	44520353	401	*
e80a_olap_4968	chr11	44531717	44532117	401	*
e80a_olap_4969	chr11	44544237	44544637	401	*
e80a_olap_4970	chr11	44547845	44548245	401	*
e80a_olap_4971	chr11	44549565	44549965	401	*
e80a_olap_4972	chr11	44561713	44562113	401	*
e80a_olap_4973	chr11	46215415	46215815	401	*
e80a_olap_4974	chr11	48800089	48800489	401	*
e80a_olap_4975	chr11	48856480	48856880	401	*
e80a_olap_4976	chr11	49243185	49243585	401	*
e80a_olap_4977	chr11	49245749	49246149	401	*
e80a_olap_4978	chr11	49247974	49248374	401	*
e80a_olap_4979	chr11	49698501	49698901	401	*
e80a_olap_4980	chr11	49712914	49713314	401	*
e80a_olap_4981	chr11	50174531	50174931	401	*
e80a_olap_4982	chr11	50292258	50292658	401	*
e80a_olap_4983	chr11	50374524	50374924	401	*
e80a_olap_4984	chr11	50377307	50377707	401	*
e80a_olap_4985	chr11	50848203	50848603	401	*
e80a_olap_4986	chr11	50887398	50887798	401	*
e80a_olap_4987	chr11	50931448	50931848	401	*
e80a_olap_4988	chr11	51059033	51059433	401	*
e80a_olap_4989	chr11	51473707	51474107	401	*
e80a_olap_4990	chr11	51619415	51619815	401	*
